date,strategy,cost_multiplier,turnover,solver_status,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2020-04-03,ShrinkBlend_HMMMPC,3.0,1.2631463636646382e-08,optimal,2.4113152143965066e-09,8.62989338787554e-10,1.3854711809967544e-09,2.011723892561444e-09,0.41656532451711253,0.03725782305053485,0.546176839919997,3.194923909318852e-09,2.6459320848865996e-09
2020-04-09,ShrinkBlend_HMMMPC,3.0,6.155092662098085e-09,optimal,1.1332719799746828e-09,4.3902818285481484e-10,6.9505159265532e-10,9.941136108559249e-10,0.4165653264569415,0.037257825294237996,0.5461768418915576,1.7272158424736057e-09,1.3685817804096886e-09
2020-04-17,ShrinkBlend_HMMMPC,2.967481802236676,3.2029912691552108e-09,optimal,5.348738572312244e-10,2.098747070386608e-10,3.444282624099692e-10,4.84919814852236e-10,0.4165653275210948,0.037257826369683396,0.5461768429549501,8.972700868162537e-10,6.829049281627985e-10
2020-04-24,ShrinkBlend_HMMMPC,2.970649098925204,0.0648184564353094,optimal,1.2847162020234094e-10,2.883223399707044e-11,6.6512293603344e-11,1.1324235335203465e-10,0.41656532752109476,0.03725782636968339,0.4813583882505185,0.06481845733257954,1.8906531028164194e-10
2020-05-01,ShrinkBlend_HMMMPC,2.9732699544444205,0.005105491098974534,optimal,4.420828265304374e-11,1.4480489068037453e-11,2.4813129190082246e-11,4.000065842733863e-11,0.41656532750904274,0.041016033948026095,0.47625289750096644,0.06616574085321139,6.525084354497776e-11
2020-05-08,ShrinkBlend_HMMMPC,3.0,0.01224452201749329,optimal,1.0490002626766578e-11,1.9086007510645974e-12,4.717929979418717e-12,9.24168087147277e-12,0.4165653275090428,0.0410160339480261,0.4640083756279709,0.07841026287070454,1.7897338858657807e-11
2020-05-15,ShrinkBlend_HMMMPC,2.977345330689733,0.12454875045254865,optimal,2.472359189567343e-12,2.4818065990205873e-13,8.850413652528236e-13,2.1150692419992064e-12,0.41656532750904274,0.0410160339480261,0.33945962520907563,0.20295901332325325,4.881676060059906e-12
2020-05-22,ShrinkBlend_HMMMPC,2.978969768949275,0.028648429012103977,optimal,1.5018887610699418e-10,0.0,7.681730818123027e-11,1.2896409109754393e-10,0.41656532864614815,0.04101603550514442,0.31081119619721986,0.23160743913817097,1.573464286447779e-10
2020-05-29,ShrinkBlend_HMMMPC,2.9801146225739505,6.7349300129809425e-09,optimal,1.5567074011463403e-10,0.0,0.0,1.0726652591176358e-10,0.41656532281702147,0.041016037677462924,0.3108111955113158,0.23160744369530054,3.596194540960972e-11
2020-06-05,ShrinkBlend_HMMMPC,3.0,7.040714920493965e-10,optimal,2.1366725534822678e-11,0.0,0.0,7.785705494995923e-12,0.4165653232606443,0.041016037595840556,0.3108111957717644,0.23160744334259817,0.0
2020-06-12,ShrinkBlend_HMMMPC,2.982460170569079,9.58322510969971e-09,optimal,1.5577124816108975e-10,1.4169281415998153e-11,0.0,1.4477192197916657e-10,0.4165653147028048,0.041016040422056387,0.31081119474637897,0.23160744978122041,3.282713025135033e-11
2020-06-19,ShrinkBlend_HMMMPC,2.983422420277443,1.4915200088755605e-09,optimal,0.0,0.0,0.0,0.0,0.41656531567380195,0.041016040248712984,0.31081119526690165,0.23160744881058323,0.0
2020-06-26,ShrinkBlend_HMMMPC,2.984298582052588,1.3233273293139503e-08,optimal,0.0,0.0,0.0,0.0,0.4165653024405288,0.041016043037309026,0.31081120185303757,0.23160745266912472,0.0
2020-07-02,ShrinkBlend_HMMMPC,2.984944543722228,1.2312937322511708e-08,optimal,0.0,0.0,0.0,0.0,0.41656529012759147,0.04101604606303617,0.31081120780893906,0.2316074560004334,0.0
2020-07-10,ShrinkBlend_HMMMPC,2.98568795519976,8.100562145131758e-10,optimal,8.616856505232129e-12,0.0,0.0,5.598268496624449e-12,0.41656528941256427,0.04101604638000112,0.3108112077139101,0.23160745647930955,0.0
2020-07-17,ShrinkBlend_HMMMPC,1.492066705522534,0.27894374456929055,optimal,0.0,0.0,0.0,0.0,0.4165652774424685,0.08453075038768053,0.03186747512893019,0.4670364970409206,0.0
2020-07-24,ShrinkBlend_HMMMPC,1.4923093471927145,0.03248544361239658,optimal,0.0,0.0,0.0,0.0,0.3840798780045833,0.11701619400007723,0.031867450535927905,0.4670364774594116,0.0
2020-07-31,ShrinkBlend_HMMMPC,1.4925492114493668,0.012141584030527914,optimal,0.0,0.0,0.0,0.0,0.3840798738938611,0.12915777803060516,0.019725909971711218,0.4670364381038226,0.0
2020-08-07,ShrinkBlend_HMMMPC,1.4927707955856249,0.019725909971711295,optimal,0.0,0.0,0.0,5.980327243098976e-23,0.3840798738938611,0.12992059426330377,0.0,0.46703643810382256,0.01896309373901271
2020-08-14,ShrinkBlend_HMMMPC,1.4926393103309037,1.2663484364794313e-16,optimal,0.0,0.0,0.0,0.0,0.38407987389386117,0.1299205942633037,0.0,0.4670364381038226,0.018963093739012622
2020-08-21,ShrinkBlend_HMMMPC,1.4939775903118468,1.870514417235312e-16,optimal,1.3351840608159917e-17,6.547592456284956e-18,9.956123773008858e-18,1.2336615127389348e-17,0.38407987389386106,0.12992059426330374,1.2721591902486789e-17,0.4670364381038225,0.01896309373901269
2020-08-28,ShrinkBlend_HMMMPC,1.494294232526384,5.218819308414715e-17,optimal,6.869889831567672e-18,2.7346843582080806e-18,4.646132039236707e-18,6.191511693847579e-18,0.38407987389386106,0.12992059426330374,6.422992719155038e-18,0.46703643810382256,0.018963093739012712
2020-09-04,ShrinkBlend_HMMMPC,1.4948718504359415,1.863677574893796e-17,optimal,0.0,0.0,0.0,0.0,0.38407987389386106,0.12992059426330374,0.0,0.46703643810382256,0.018963093739012702
