decision_date,effective_date,alpha_shrink,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2017-05-26,2017-05-30,0.25,7.866743044288217e-06,-9.978727610695273e-05,0.00010035033996847186,6.829667466442768e-05,9.923782727299377e-05,-7.848174675452272e-05,-4.479458834331983e-05,-6.753347310660133e-05,1.4845499361215069e-05
2017-06-02,2017-06-05,0.25,2.148770561019174e-06,-9.11843659122798e-05,0.00010644339944426411,7.139228612373902e-05,0.00011313316797170067,-8.019591342567702e-05,-5.699360835762036e-05,-7.507664656477577e-05,1.0332910159630031e-05
2017-06-09,2017-06-12,0.25,-8.20962457402099e-06,-9.965412920257441e-05,0.00012348489170441429,5.638455315740056e-05,0.00012422594729073598,-8.158506992228443e-05,-7.592809548257823e-05,-6.677297080835794e-05,2.8054497837265403e-05
2017-06-16,2017-06-19,0.25,-7.573769287884781e-06,-9.332205408599351e-05,0.00012874385915927295,5.6859846594541926e-05,0.0001312483529400704,-8.667780802421382e-05,-7.724011857400414e-05,-6.5239167108005e-05,1.320085838621616e-05
2017-06-23,2017-06-26,0.25,-1.8462118783994915e-05,-0.0001252352833357427,0.0001268351138772627,6.750708628727926e-05,0.00014331492750698535,-8.735045535255088e-05,-5.725324707971918e-05,-6.511200978707117e-05,1.5755986667551617e-05
2017-06-30,2017-07-03,0.25,2.5360416153810835e-05,-0.0001541807143006694,0.00012838461449920195,8.025274392548011e-05,0.00014951221541481882,-0.0001032512599789236,-9.746414100924054e-05,-6.975821148410186e-05,4.114433677962349e-05
2017-07-07,2017-07-10,0.25,3.942416059729583e-05,-0.00015584118278726383,0.00015322779839700395,6.994792228229283e-05,0.00016920313994198363,-0.00010819673883358885,-9.396297425662735e-05,-8.860081029944049e-05,1.4798684958344143e-05
2017-07-14,2017-07-17,0.25,1.386301952453379e-05,-0.00014852481622868022,0.00016122892245819766,6.28712321798949e-05,0.00013597424258643087,-9.394620233052476e-05,-6.592293282393333e-05,-7.11626507296671e-05,5.619185363748061e-06
2017-07-21,2017-07-24,0.25,3.246993244039061e-06,-0.00014655902694693082,0.0001451324640277399,7.045381475192562e-05,0.00012509374406281866,-9.287022102693486e-05,-6.191884415255036e-05,-4.296589596620488e-05,3.86972006097741e-07
2017-07-28,2017-07-31,0.25,6.482303203106079e-06,-0.0001152620352593892,0.00013554987441943034,7.031478763396158e-05,9.79800548475894e-05,-7.884741347285438e-05,-7.716327522471713e-05,-3.865199688702457e-05,-4.022992601023087e-07
2017-08-04,2017-08-07,0.25,1.873146596462403e-05,-0.00012246920442631978,0.00015669261161813764,9.29435815124176e-05,7.48831243826012e-05,-9.062592706343345e-05,-8.35662974247674e-05,-4.7609082723531175e-05,1.0197281602713625e-06
2017-08-11,2017-08-14,0.25,2.677134329016312e-05,-0.0001261504182051143,0.00013629452686172012,7.77348074439563e-05,8.890887640946739e-05,-0.0001002643686797334,-6.332516011888657e-05,-3.666366223915308e-05,-3.305944762419552e-06
2017-08-18,2017-08-21,0.25,2.4742827237853198e-05,-0.00016754855578239176,0.00014330451242969326,6.517195749213438e-05,0.00011667823154023006,-0.00011221082867744215,-5.6306871303756466e-05,-2.2201209021310703e-05,8.369936084990352e-06
2017-08-25,2017-08-28,0.25,1.3516281288900901e-05,-0.00015604705694198363,0.00014441197046170733,5.1379148770569076e-05,0.00011297972686930143,-0.00010268630531027406,-4.9166721234148e-05,-3.09666317149939e-05,1.6579587810920915e-05
2017-09-01,2017-09-05,0.25,-4.6501793986249206e-06,-0.000149612224444425,0.00012704462867788757,5.722635316960455e-05,9.840315403485272e-05,-0.00010740082012162241,3.1061614737704513e-07,-2.6495122219407415e-05,5.173594154358064e-06
2017-09-08,2017-09-11,0.25,-5.216073973095768e-07,-0.0001657933443082202,0.00012806783711914995,5.769975366446461e-05,0.00010257943806318313,-8.46230878244715e-05,-2.4881319390844103e-05,-2.6896161865040056e-05,1.4368491939087538e-05
2017-09-15,2017-09-18,0.25,2.1251774105345163e-05,-0.0001561630481431055,0.00010961728743768995,5.799217292599675e-05,7.867769067415736e-05,-7.277371385609505e-05,-6.40358848555842e-06,-3.665752585936996e-05,4.45895120093989e-06
2017-09-22,2017-09-25,0.25,3.449075705188405e-05,-0.00016629979577785316,0.00013098025884026633,5.3477516133844556e-05,9.448726050053044e-05,-7.985733409917781e-05,-2.0874373515481664e-05,-4.286164958069072e-05,-3.5426395533218018e-06
2017-09-29,2017-10-02,0.25,2.3880269232984805e-05,-0.00018894857216918647,0.00013097214266432223,5.073988571069663e-05,9.574593354818304e-05,-8.91997266846207e-05,-2.830384184373874e-06,-1.2278949446045039e-05,-8.080598671960385e-06
2017-10-06,2017-10-09,0.25,2.2969478106616028e-05,-0.00020892001931187344,9.411444517886156e-05,4.143167258771602e-05,0.00010040265756637123,-9.055688250123723e-05,5.629742561242786e-05,7.658856043025569e-06,-2.339763328190758e-05
2017-10-13,2017-10-16,0.25,6.387204888547764e-05,-0.00020060781342961476,0.00010914736563349744,5.940530869952664e-05,8.550850041273589e-05,-0.0001123486580320434,-2.7151987134639273e-06,2.3611857374322053e-05,-2.5873410830437664e-05
2017-10-20,2017-10-23,0.25,5.943537516633649e-05,-0.00019112285049334833,0.0001253286393779933,9.255764967496983e-05,8.458037868067729e-05,-0.00012088778183187105,-2.8104100949989295e-05,5.266735157507759e-06,-2.7054044782276102e-05
2017-10-27,2017-10-30,0.25,6.91637398024924e-05,-0.0001784127659370067,0.00012794913079466322,0.00010026587351915657,8.285319858657625e-05,-0.00014607249733816885,-5.121267477288798e-05,1.2504014727381194e-05,-1.703801938220608e-05
2017-11-03,2017-11-06,0.25,5.840304816396029e-05,-0.0001721654814293981,0.00011792620225194238,7.74481038331698e-05,8.979276653878833e-05,-0.00015054732479493008,-6.88487256854767e-05,5.5616865382358415e-05,-7.625454260414368e-06
2017-11-10,2017-11-13,0.25,3.859827300096134e-05,-0.00017082346631312967,5.509627613771174e-05,3.332574047266277e-05,0.00010860962556315647,-8.549416299746361e-05,4.520997428083539e-05,-6.626963872948308e-06,-1.789529627178608e-05
2017-11-17,2017-11-20,0.25,5.699244112725675e-05,-0.00017371344533033723,3.550408570735146e-05,2.836213616094283e-05,0.00010209858095401136,-9.146793920272037e-05,4.913503763690193e-05,3.6226396636708356e-05,-4.313729369011517e-05
2017-11-24,2017-11-27,0.25,5.152471774987465e-05,-0.00019244902654812993,5.0870431050206494e-05,1.97671854685959e-05,0.00010225648748030458,-9.144141621595247e-05,5.697983000215934e-05,5.9132052229814375e-05,-5.664026121687311e-05
2017-12-01,2017-12-04,0.25,4.55817190368967e-05,-0.00018826767178702083,1.6178382884706762e-05,-6.373623914685786e-06,0.00014511715469618295,-8.648451466159177e-05,5.664999573783071e-05,4.525481383582799e-05,-2.765625582814649e-05
2017-12-08,2017-12-11,0.25,1.7219374784644385e-05,-0.00017535207697602886,-2.2825960525808115e-05,4.6709015984925815e-06,0.00014916709311606942,-7.838083877331037e-05,6.905935514055567e-05,7.662776518499751e-05,-4.018561354961222e-05
2017-12-15,2017-12-18,0.25,2.2834425450066025e-05,-0.00019677397225404013,-9.118513269354065e-06,3.940800876874333e-06,0.00013748073513290723,-7.450584818110646e-05,8.093893682912162e-05,4.6376834577257256e-05,-1.1173399161726007e-05
2017-12-22,2017-12-26,0.25,4.0255120773875086e-05,-0.0001875397793749576,-1.5322604503678464e-05,8.538235084013473e-06,0.00012610934486669052,-7.021853733910944e-05,3.248884483365058e-05,5.436828788442122e-05,1.1321087775094548e-05
2017-12-29,2018-01-02,0.25,3.403933866169751e-05,-0.00018927545638882181,2.6857183345872532e-05,2.4440095087408626e-05,0.00010069721376618345,-7.656513554965624e-05,1.722941567487807e-05,4.4872130183957717e-05,1.770521521848021e-05
2018-01-05,2018-01-08,0.25,3.4655987335450756e-05,-0.00020538735427956496,4.7730362953198264e-05,3.2925369917967e-05,0.0001077485303679196,-6.481560070372423e-05,4.263708093700438e-06,1.599027999460003e-05,2.68887163204528e-05
2018-01-12,2018-01-16,0.25,1.5357772505032675e-05,-0.0001936971124026976,5.879106817337993e-05,3.601156948982115e-05,0.00011798193990929985,-6.165963715650015e-05,-8.085498050969188e-06,2.8172507874200053e-05,7.127389658433396e-06
2018-01-19,2018-01-22,0.25,2.804293735520516e-05,-0.00020043209630935414,6.470118953870967e-05,2.8885666880560003e-05,0.00012766652959332294,-7.691972396131473e-05,-2.7934148286046494e-05,3.821232963442488e-05,1.777731555449271e-05
2018-01-26,2018-01-29,0.25,-4.5795471879240385e-06,-0.00017341475373314094,4.8899468508169794e-05,4.193807041249196e-05,0.00012989756037353915,-7.122695204662979e-05,-6.902626454520703e-05,7.531143928762282e-05,2.2200978931078124e-05
2018-02-02,2018-02-05,0.25,3.8122602597213555e-05,-0.00014010656165012683,5.775737177558723e-05,6.785091636168157e-05,0.00012381495406633324,-0.00010042801133431536,-0.0001097884934082981,3.1409033887982654e-05,3.136818770394176e-05
2018-02-09,2018-02-12,0.25,5.426076154861102e-05,-0.00012746315446162721,5.8122890107267214e-05,6.761507977181189e-05,0.00010802959692122007,-0.00010560024248933118,-0.00012541860675639515,3.6036719236925285e-05,3.441695612151812e-05
2018-02-16,2018-02-20,0.25,4.692270560946842e-05,-0.00010644138030819437,4.415099322736742e-05,5.844346266158321e-05,0.00011612242995761069,-0.00011169431659962944,-0.00014407179866823299,4.1396200865398284e-05,5.5171703254628947e-05
2018-02-23,2018-02-26,0.25,4.8024174395813654e-05,-8.302584138727094e-05,5.41895924532869e-05,5.24645557440125e-05,0.00011669846324651655,-0.00012178316726660674,-0.00017398943964830357,2.4215228967196126e-05,8.320643349535583e-05
2018-03-02,2018-03-05,0.25,4.888940341892934e-05,-0.00011678247245103058,4.8889749746421196e-05,6.024730431466008e-05,0.00012785149771586462,-0.00011608323540522178,-0.00015592335924193674,1.4439427265057375e-05,8.847168463725656e-05
2018-03-09,2018-03-12,0.25,5.1802095622402455e-05,-0.0001299985883941754,4.690536660495226e-05,6.808235507316528e-05,0.00012132589061933884,-0.00011393795769558868,-0.00015358224007452236,3.4179282287872073e-06,0.00010598515001564054
2018-03-16,2018-03-19,0.25,5.3921827888210095e-05,-0.000122864178965706,6.385122455369527e-05,6.279097629131611e-05,0.00011350432633901246,-0.00011938918275772255,-0.00014235047776321402,3.0046549355163834e-06,8.753082947889225e-05
2018-03-23,2018-03-26,0.25,3.4021800589166824e-05,-0.00010795787334622959,7.616817969078954e-05,5.82320936686646e-05,9.705469747887893e-05,-0.00010921240305696252,-0.00012571948094921757,9.269032596842267e-06,6.814395332806752e-05
2018-03-29,2018-04-02,0.25,2.3259213549692458e-05,-0.00011267774198366073,7.955503868746054e-05,5.2516163668857245e-05,0.0001009296159294964,-9.79525736707257e-05,-0.00011286356725851152,1.392498089649658e-05,5.330887018089473e-05
2018-04-06,2018-04-09,0.25,2.3954319709353577e-05,-0.00010504719676681408,7.489450608890445e-05,4.182698220489252e-05,9.822009314940197e-05,-8.819580191774982e-05,-0.0001124894181385622,1.6828799605522496e-05,5.000771606505114e-05
2018-04-13,2018-04-16,0.25,2.6582612602764114e-05,-0.00012058339854329272,8.379789389070792e-05,4.1447216165195307e-05,0.00011446621792298102,-0.00010979265963981889,-0.00011515064121106225,2.0880419525579332e-05,5.835233928694611e-05
2018-04-20,2018-04-23,0.25,1.5153851969882916e-05,-7.960795346465255e-05,9.507864279828702e-05,4.97374104059635e-05,0.00011488980657394247,-0.0001399851566215637,-0.00012383004386964713,1.4345181467929929e-05,5.421826073985771e-05
2018-04-27,2018-04-30,0.25,-1.7022192765405405e-05,-8.200534852886018e-05,8.996465840051275e-05,4.379963231686082e-05,0.00011198184316700494,-0.00011053098631141038,-9.10594410432937e-05,1.1333966231268791e-05,4.3537868533322384e-05
2018-05-04,2018-05-07,0.25,1.222110064445023e-05,-4.8223002158177326e-05,8.989710628631282e-05,4.3595949301674966e-05,0.00011121995393216813,-0.00013993595084030582,-0.00011338649519174934,-1.973609660402819e-05,6.434743462965438e-05
2018-05-11,2018-05-14,0.25,2.3886215408966117e-05,-3.6698180147322156e-05,0.00010986890943110882,3.548529956325382e-05,0.00012359319620463633,-0.00015877849769075928,-0.0001454384252816741,-1.6973378838892102e-06,4.977882039567972e-05
2018-05-18,2018-05-21,0.25,3.338173866355084e-05,-1.6589721659235584e-06,0.00010215478321697172,5.878711914323109e-05,0.00011307034371883784,-0.00019768619999877332,-0.00015452849622829356,-1.694570439954795e-05,6.342538804994692e-05
2018-05-25,2018-05-29,0.25,1.3821051999634242e-05,6.376963039682174e-05,9.565082150054307e-05,5.531278353243231e-06,9.365161617522232e-05,-0.00019984811405313667,-0.00014331776200705827,6.877703933232419e-06,6.386377370149802e-05
2018-06-01,2018-06-04,0.25,-4.020012403092624e-06,9.126319190616026e-05,0.00010900070543818175,-1.559978639110661e-05,0.00011797101609580301,-0.00021817595318982758,-0.00013432144710789578,-1.358757292222178e-05,6.74698585739993e-05
2018-06-08,2018-06-11,0.25,5.162774864260879e-06,0.00011125973700422688,9.534493648777567e-05,1.5855804290347298e-05,0.00011544540214264993,-0.00020824624195112592,-0.00016193675396258781,-3.7337781723279016e-05,6.445212284773223e-05
2018-06-15,2018-06-18,0.25,1.8708388518063788e-05,0.00010386452188204589,6.472749767547705e-05,7.697576998149378e-07,0.000127645857685558,-0.00019608858827291305,-0.00016647835839186468,-2.139469123233517e-05,6.82456144361533e-05
2018-06-22,2018-06-25,0.25,9.832196234503104e-06,0.00010942727588585281,6.166561689333129e-05,1.2868724191815212e-05,0.00011468002050442236,-0.0001688711924910164,-0.00014374774605688975,-5.94650340839652e-05,6.361013892194648e-05
2018-06-29,2018-07-02,0.25,-5.151680177823019e-06,9.114179278898753e-05,6.361518926116313e-06,9.113484641482225e-06,0.0001322816553056879,-0.00015641761981483954,-0.00010329755102564698,-5.621028868984123e-05,8.217868804587685e-05
2018-07-06,2018-07-09,0.25,1.7583258844767747e-05,6.74199218299017e-05,9.541023893336727e-06,3.3282310250646176e-06,0.00012908778558866978,-0.00015099741134029474,-0.00013409562100096,-3.2655974824405434e-05,9.07887859839197e-05
2018-07-13,2018-07-16,0.25,-3.416557742356107e-06,7.156553309159067e-05,7.569614705117396e-06,-3.2816883452859607e-06,0.00011864024471766474,-0.0001347613097857239,-0.0001284997891441875,-2.9587522238714106e-05,0.00010177147474189468
2018-07-20,2018-07-23,0.25,-2.4326146700258817e-05,6.197077627340244e-05,1.2228849818864427e-05,-1.783216301644301e-05,0.00011943809581183614,-0.00012359502181037515,-0.00010823548497634749,-3.346348545713929e-05,0.00011381458005646071
2018-07-27,2018-07-30,0.25,-2.6129737083478e-05,8.557143003907103e-05,-1.2370104414397232e-05,-2.396517702249087e-05,0.00011232234161013128,-0.00012515192611353958,-8.308057818449115e-05,-2.8033125707214326e-05,0.0001008368768764089
2018-08-03,2018-08-06,0.25,-9.516517117675742e-06,7.793888650236167e-05,-2.914217331717516e-05,-3.405781042560247e-05,0.00011311873804592437,-0.00011313685654192872,-8.808987151277787e-05,-1.9449107051692444e-05,0.00010233471141856624
2018-08-10,2018-08-13,0.25,-1.6072667758888038e-05,7.396780690725508e-05,-1.9730394262135637e-05,-2.729927359258649e-05,0.00012911954546738504,-0.00013576469870876017,-0.00011913851129116053,-2.002039576964426e-06,0.00011692023281585493
2018-08-17,2018-08-20,0.25,-2.363034541406328e-05,8.060431160963693e-05,-3.6697907997276845e-06,-1.2320291367564642e-05,0.00010347732849898489,-0.00012560289663580878,-0.0001099601122822213,-1.1864097242163236e-05,0.00010296589363292704
2018-08-24,2018-08-27,0.25,-2.9267957656441644e-05,9.723848820693392e-05,2.41721443947578e-06,7.533495663692975e-07,0.00010861039106278156,-0.00013509723389775496,-0.00014195588211687228,-1.013419898498121e-05,0.00010743582938048962
2018-08-31,2018-09-04,0.25,-4.710802606781395e-05,0.00010355938609544281,1.787779729455757e-05,-5.942197082561471e-06,0.0001098591504639562,-0.00013217093063666076,-0.0001430314892224754,-1.8301630512197655e-05,0.00011525793966775264
2018-09-07,2018-09-10,0.25,-3.77763403669051e-05,4.872644096877714e-05,5.8561595678050963e-05,-7.179170896933168e-07,0.00010717948298232763,-0.00013121361802325842,-0.00013143341177099057,-2.3277058062078814e-05,0.0001099508256837707
2018-09-14,2018-09-17,0.25,-6.853999375259371e-05,8.251347908414235e-06,2.7797272504231072e-05,-1.0909623936593553e-05,0.0001367417684565536,-0.00011264299324100249,-0.00010587656888688123,-1.1403038358812978e-05,0.00013658182930668516
2018-09-21,2018-09-24,0.25,-7.150721938779594e-05,1.0926834264515594e-05,1.0710667850155641e-06,-2.1786458056902505e-05,0.0001272622597782453,-9.706536835941275e-05,-9.740924957926013e-05,9.96424323296399e-06,0.00013854389132263091
2018-09-28,2018-10-01,0.25,-6.217688324759644e-05,-1.4989986290617958e-05,-1.1818154474842532e-05,-2.492794206375345e-05,0.0001491334115484638,-0.00011006897942306494,-9.888776974958841e-05,1.8133383803369115e-05,0.00015560291989763074
2018-10-05,2018-10-08,0.25,-7.400771806268951e-05,-2.761551771756882e-05,-1.906795538548566e-05,-1.3948350471029635e-05,0.0001239233300440217,-8.24452937205603e-05,-5.919584461183764e-05,1.4662573312872345e-05,0.00013769477661227752
2018-10-12,2018-10-15,0.25,-7.626619321038273e-05,-1.0352974668799701e-05,-2.829680075893682e-05,-1.1472636190063901e-05,0.00012267848332709501,-8.421723376054912e-05,-8.529184960568189e-05,2.8498384185854784e-05,0.0001447208206814644
2018-10-19,2018-10-22,0.25,-5.7326698606466126e-05,5.812442497130793e-06,-1.0314098163878403e-05,-4.3916297466143315e-06,0.00010035696779669371,-7.167851644107063e-05,-9.825594866805978e-05,1.1775612499946935e-05,0.00012402186883231773
2018-10-26,2018-10-29,0.25,-9.761434669082475e-05,3.914284155188802e-05,-4.5587273499133574e-05,-5.725862754581244e-06,0.00010571127133079741,-6.649159787190292e-05,-0.0001068550357083727,4.768215902803049e-05,0.0001297378446140993
2018-11-02,2018-11-05,0.25,-9.184469521933464e-05,4.144821110653957e-05,-3.760187867959007e-05,1.3273543907202595e-05,7.482796258763348e-05,-6.379518333621534e-05,-9.765964925211224e-05,6.219586700696001e-05,9.91558218789167e-05
2018-11-09,2018-11-12,0.25,-0.0001060523610906715,2.2876266769735658e-05,-2.3583109481712034e-05,6.712225120759734e-06,5.2347232794276185e-05,-5.775336766870609e-05,-7.245137458811574e-05,7.16102022163557e-05,0.00010629428592807814
2018-11-16,2018-11-19,0.25,-8.505435051523687e-05,3.443967180255335e-05,-2.2447315851388674e-05,-3.977529263122511e-06,4.0688544018342094e-05,-4.80757619999564e-05,-5.6788943929762125e-05,6.686266219939967e-05,7.435302353917144e-05
2018-11-23,2018-11-26,0.25,-0.000101854601052774,-1.4338227838817305e-05,-3.944365540194647e-05,-3.0074577801347028e-05,3.8951696827287035e-05,6.909934375905527e-06,5.100829323077773e-06,6.092691537461231e-05,7.382168619400214e-05
2018-11-30,2018-12-03,0.25,-0.00010147018729258182,-1.3602951875823412e-05,-4.398022155084834e-05,-6.225710873015067e-05,9.189483882624055e-05,-2.5199670190917764e-06,-3.1820454518028246e-05,7.01703069284445e-05,9.358574523183915e-05
2018-12-07,2018-12-10,0.25,-9.526932805851572e-05,-4.315157362816425e-06,-6.507093702476488e-05,-5.344886926909994e-05,8.6874726106275e-05,-3.304768590820255e-05,-3.566788717443984e-05,9.364614362891993e-05,0.00010629899506264443
2018-12-14,2018-12-17,0.25,-0.0001078063966842407,-6.682888631316512e-05,-5.809969232325324e-05,-6.653576611617187e-05,6.197417189624798e-05,4.694327883603914e-07,1.4419789112182402e-05,0.00010501366878202641,0.00011739367885801371
2018-12-21,2018-12-24,0.25,-0.00011455869333378593,-7.087915536622901e-05,-5.8593561133626855e-05,-8.661808573244174e-05,1.9894481555442464e-05,-3.9496222263594386e-07,0.00010712264824312293,0.0001314617670978145,7.256556089233972e-05
2018-12-28,2018-12-31,0.25,-0.00012462775894706566,-0.00010891308734114855,-4.501493381638045e-05,-7.33221997726448e-05,4.801687630689688e-05,-4.654389798239666e-06,9.732537196732935e-05,0.0001241097267507137,8.708039465053918e-05
2019-01-04,2019-01-07,0.25,-0.0001189879725467919,-0.00010860248122291045,-4.7442408130023305e-05,-5.602060794397371e-05,5.396525189831292e-05,-6.13077833473218e-06,9.185169184501902e-05,0.0001094758120222019,8.18914924128977e-05
2019-01-11,2019-01-14,0.25,-0.00010387209458040987,-9.434949606716677e-05,-9.04175792568285e-05,-7.600048407240566e-05,3.940591186398236e-05,3.2159499430294736e-05,0.00013469025124680404,0.00010045140088002382,5.793259055570594e-05
2019-01-18,2019-01-22,0.25,-8.71987504122254e-05,-0.00010119090801343908,-7.880399298157476e-05,-5.932017724165227e-05,3.89801887170159e-05,2.549948293665325e-05,0.00013374221957060498,7.415156466015423e-05,5.4140372764463116e-05
2019-01-25,2019-01-28,0.25,-7.462994719401554e-05,-0.00010923731124985258,-7.938832198815751e-05,-6.324626804973398e-05,2.4627774550973276e-05,2.7226904492674812e-05,0.0001583971935945408,8.711990981510798e-05,2.9130066028462707e-05
2019-02-01,2019-02-04,0.25,-7.333937897382428e-05,-8.525970640861946e-05,-7.321227231980432e-05,-6.794512077921644e-05,2.833517943770666e-05,8.138347499120024e-06,0.0001281606921812431,8.924711003329577e-05,4.587514933009895e-05
2019-02-08,2019-02-11,0.25,-9.160031026479642e-05,-4.284307654135338e-05,-0.00010324883059414393,-8.173891284262236e-05,2.8993088251264164e-05,-6.97327371608723e-06,0.0001446921376902582,9.82842168493955e-05,5.4434961168085465e-05
2019-02-15,2019-02-19,0.25,-9.625885344252398e-05,-4.106175697426922e-05,-8.122603457869188e-05,-7.057398307564388e-05,1.2017919924235891e-05,4.5052854436011746e-06,0.0001295867772348043,9.78263069918579e-05,4.5184338476629726e-05
2019-02-22,2019-02-25,0.25,-9.389503030460145e-05,-2.9409344216189917e-05,-8.365581662080959e-05,-7.183560520665772e-05,-5.702215144316425e-06,2.4572533776631607e-05,0.00012640828461083422,9.46461541090786e-05,3.8871038996030656e-05
2019-03-01,2019-03-04,0.25,-8.763989776074093e-05,-2.467706693462308e-05,-9.479007444604534e-05,-5.838501006683321e-05,-1.4157667653373702e-05,1.2819882777432792e-05,0.00012135611705915941,9.015581632274635e-05,5.531790070227779e-05
2019-03-08,2019-03-11,0.25,-0.00011824912576170922,-2.0813117396635394e-05,-0.00010928631426465957,-3.3857756784689356e-05,-6.190939936041482e-07,1.8933059553419653e-05,0.00012916487746831445,8.645718226017962e-05,4.8270288919383925e-05
2019-03-15,2019-03-18,0.25,-0.00010970735771486287,-2.5557192440299325e-05,-0.00010489923416471679,-1.0060668121732339e-05,-1.188604875104148e-05,3.133540323777692e-05,0.00011407131779679985,7.384941903023021e-05,4.285436112784588e-05
2019-03-22,2019-03-25,0.25,-0.00010689671427825633,-7.793650563505169e-05,-0.00012573196649796577,-3.8139978835878523e-05,7.731987107326878e-06,5.753026245729381e-05,0.00014384570977883947,9.503335530351e-05,4.4563850600182114e-05
2019-03-29,2019-04-01,0.25,-8.662382404188178e-05,-7.395151316797378e-05,-9.526528472276342e-05,-1.6639901230427364e-05,5.134129403417118e-05,-9.103281661421045e-06,9.659144368145578e-05,8.59546867436994e-05,4.769638036514102e-05
2019-04-05,2019-04-08,0.25,-8.221718314288e-05,-6.7658861779895e-05,-8.988697710970725e-05,-2.5962951202121307e-05,4.284942580678646e-05,4.47381157984846e-06,0.00010437752822249506,7.522041783769087e-05,3.8804789787782716e-05
2019-04-12,2019-04-15,0.25,-8.203654519091052e-05,-9.183252753133932e-05,-8.49865791458501e-05,-3.013789314269519e-05,4.329913883931665e-05,1.6193743343599984e-05,0.00011587119093166542,7.577751658588116e-05,3.785195531033194e-05
2019-04-18,2019-04-22,0.25,-9.452350166801857e-05,-9.815479048348288e-05,-6.468077931955302e-05,-4.492457953990536e-05,5.249460972721792e-05,2.226128019325813e-05,0.00010153402910666014,7.694482038816676e-05,4.904891159565692e-05
2019-04-26,2019-04-29,0.25,-8.918671243006272e-05,-0.0001269257177449453,-0.00011863136306345732,-3.318956174054798e-05,7.73646293536048e-05,7.363995884267028e-05,0.0001043309012421,5.631209125448186e-05,5.628577428615641e-05
2019-05-03,2019-05-06,0.25,-7.112529370628001e-05,-0.00016801785807443845,-0.00011468654243093808,4.076826302051514e-06,7.911991494476095e-05,7.530514209713541e-05,7.951162897968274e-05,6.260316476902875e-05,5.321301711899702e-05
2019-05-10,2019-05-13,0.25,-8.342651079421735e-05,-0.00016574698197876253,-0.0001280905034910098,-3.627336057631441e-05,4.89679362540987e-05,9.695819355853875e-05,0.00011633479156103337,8.281579589199108e-05,6.846063957464207e-05
2019-05-17,2019-05-20,0.25,-0.00010763769102185469,-0.00018463461082283,-0.0001041533842100118,-1.419651698684593e-05,7.489669035300163e-05,0.00012731159170281924,0.00014187865058387742,-2.5662984412109994e-05,9.219825481395417e-05
2019-05-24,2019-05-28,0.25,-0.00013142013133570678,-0.0002032234155172964,-9.730217894592336e-05,-3.49581290334947e-05,9.513783027837342e-05,0.00012088363228945356,0.00014603514254349223,7.350818951943175e-06,9.749643076915887e-05
2019-05-31,2019-06-03,0.25,-0.00012185765953545717,-0.0002197303518488937,-4.848307096590873e-05,-3.094090600122822e-05,8.615004672251917e-05,0.00011398200719798387,0.0001264474614973816,1.9569188104076943e-05,7.48632848295262e-05
2019-06-07,2019-06-10,0.25,-0.00015541989148568975,-0.000197481998316381,-5.268901715823751e-05,-2.2637850822587494e-05,3.295464737342601e-05,0.00014028308768073442,0.0001695935604368302,3.2834131157064855e-05,5.2563331134840364e-05
2019-06-14,2019-06-17,0.25,-0.00014389410490539504,-0.00018755974000593173,-6.0170043306984045e-05,-2.6750338693135603e-05,4.03547597965253e-05,0.00014189544207246523,0.000184792488269827,2.1803192373645355e-05,2.952834439898354e-05
2019-06-21,2019-06-24,0.25,-0.00010588477620608692,-0.00016540479707290363,-3.6280908134524704e-05,-2.5537586459773657e-07,1.5171146082261787e-05,0.00011854184267543573,0.00015163866191135922,3.073941410222864e-05,-8.265207493172305e-06
2019-06-28,2019-07-01,0.25,-9.524467227203589e-05,-0.00018690335982842328,-1.2953893975639646e-05,1.0020001262473323e-05,4.5052303573646664e-05,8.410020888496916e-05,9.90268331539117e-05,3.8542812110718014e-05,1.8359767090380086e-05
2019-07-05,2019-07-08,0.25,-6.884283103419489e-05,-0.00020871753154615833,-1.5941345375003176e-05,1.4903082556583846e-05,2.9985214567938577e-05,9.827554057224496e-05,0.00011726829406052195,3.1650373531078054e-05,1.4192026669889796e-06
2019-07-12,2019-07-15,0.25,-5.323209537788947e-05,-0.000189408710835205,-3.7938949964899084e-05,4.453857331485243e-06,3.207769519457947e-05,9.818187000188042e-05,0.00011295530749541687,2.354320095274281e-05,9.367825201888816e-06
2019-07-19,2019-07-22,0.25,-5.859183845200551e-05,-0.00017821390724444448,-6.793751460036159e-05,-8.775256120626806e-06,3.18905719664223e-05,9.974511298813214e-05,0.00013015840450009055,3.088948469276159e-05,2.0834942270031855e-05
2019-07-26,2019-07-29,0.25,-5.4618089977872515e-05,-0.00018253058941393533,-7.841412155494852e-05,-4.3472025133799305e-06,3.065294155404029e-05,0.00010675107454930063,0.00013957758458920332,1.178669725036057e-05,3.1141705517231434e-05
2019-08-02,2019-08-05,0.25,-6.42360666202349e-05,-0.00020865603181272738,-6.0492882426049816e-05,-3.2275574027345736e-05,7.718875666344488e-05,0.00010168584134433671,0.00012903233420954132,7.709089674380257e-06,5.00445329946548e-05
2019-08-09,2019-08-12,0.25,-8.310694921571012e-05,-0.0001905750970007312,-6.681719384388663e-05,-3.3363554646459436e-05,6.844621581184572e-05,0.0001127833632192165,0.0001445197859330064,-4.5672570354966726e-06,5.2680686778215356e-05
