,net_return,turnover,cost,wealth
2017-12-26,-0.002091806202779156,4.043726156963173e-11,4.043726156963173e-14,1.9743239734281552
2017-12-27,0.00154331968299104,0.0,0.0,1.977370986476948
2017-12-28,0.00211462306827892,0.0,0.0,1.9815523807794975
2017-12-29,-0.003302207074920238,0.0,0.0,1.9750088844883624
2018-01-02,0.0027642318066987137,1.3877787807814457e-17,1.3877787807814472e-20,1.9804682668653777
2018-01-03,0.003480946475205249,0.0,0.0,1.9873621708981786
2018-01-04,0.0034853283910765143,0.0,0.0,1.9942887806957614
2018-01-05,0.005718761292652141,0.0,0.0,2.005693642181175
2018-01-08,0.0027832948114920875,3.8163916471489756e-17,3.816391647149304e-20,2.0112760788889004
2018-01-09,0.001439326623642767,0.0,0.0,2.014170962096741
2018-01-10,-0.0019364191416254561,0.0,0.0,2.0102706828912305
2018-01-11,0.0041492105155509496,0.0,0.0,2.0186117191477866
2018-01-12,0.004857565725173263,0.0,0.0,2.028417258247152
2018-01-16,-0.0022552648044612544,1.3026636126273824e-17,1.3026636203613992e-20,2.0238426401958653
2018-01-17,0.009378292614631079,0.0,0.0,2.0428228286815897
2018-01-18,-0.00222656678201949,0.0,0.0,2.038274347229696
2018-01-19,0.004224381027359447,0.0,0.0,2.0468847947106865
