decision_date,effective_date,solver_status,turnover,transaction_cost,cost_multiplier,prob_calm,prob_transition,prob_stress,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2019-02-22,2019-02-25,optimal,0.00016610233190120124,2.491539268958225e-07,1.5000025830102186,0.007739188751922302,0.9845164564757183,0.007744354772359503,0.0,0.02867492512876145,0.1205463068272214,0.07506580632396943,0.0,0.1636774650842734,0.41827087908955934,0.10115417401610717,0.09261044353010758
2019-03-01,2019-03-04,optimal,6.429328132921418e-17,9.644052073716452e-20,1.500009312689147,0.0077681645257526,0.984445045570201,0.0077867899040465,5.3160825645515964e-18,0.028918265088051488,0.12135263062376425,0.07511333909848422,5.3092837274538744e-18,0.16278217949550333,0.41802574750405386,0.10138963750417158,0.09241820068597123
2019-03-08,2019-03-11,optimal,7.816098626420511e-17,1.1712754550919919e-19,1.4985423176887334,0.011183098836702602,0.9805491669491281,0.008267734214169301,0.0,0.028121087073634938,0.11940612334170975,0.07383025251174234,0.0,0.1630033160460921,0.4258317560042441,0.09861332727633093,0.09119413774624582
2019-03-15,2019-03-18,optimal,3.6117976588310065e-17,5.4172969441956817e-20,1.4998893780636213,0.011586861056821702,0.977047521759114,0.011365617184064302,3.161835947098885e-18,0.02843089554808871,0.12041927083659987,0.07238504198660088,3.1546251424025747e-18,0.16332783924829164,0.42443273283892424,0.09965791538652469,0.09134630415497003
2019-03-22,2019-03-25,optimal,2.269272058654176e-16,3.4040355701023085e-19,1.5000561775396466,0.007876450042031602,0.9841347448366433,0.007988805121325101,0.0,0.028531814674912025,0.11506301730345556,0.07166469340524734,0.0,0.16514714121996116,0.42839693517876976,0.09858242857983607,0.0926139696378181
2019-03-29,2019-04-01,optimal,5.0306980803327406e-17,7.544825296461486e-20,1.4997571263434788,0.012026194627838702,0.9764333580573645,0.011540447314796701,0.0,0.02859240255878849,0.11584088918723837,0.07313844396604058,0.0,0.16693524415702907,0.42276042648314527,0.09904035180404705,0.09369224184371125
2019-04-05,2019-04-08,optimal,5.783987718826707e-17,8.674279676866001e-20,1.4997057563990808,0.012127642778642202,0.976333201644554,0.011539155576803801,7.53501089117166e-18,0.02900990437399136,0.11892111360313064,0.07448613809982993,7.530781878707674e-18,0.16410504398627718,0.4189759267124925,0.09853972117475009,0.0959621520495284
2019-04-12,2019-04-15,optimal,3.549993041014949e-18,5.296610802094252e-21,1.4920059675891482,0.027763373626535505,0.960461317568633,0.011775308804831602,5.751714862055746e-18,0.028885739734803753,0.12090539629639749,0.07448245369439063,5.757089188431216e-18,0.165318018527388,0.4182820314499166,0.09585327085413001,0.09627308944297364
2019-04-18,2019-04-22,optimal,1.1718755021477876e-16,1.739391417484628e-19,1.484280040240375,0.04441693775852581,0.9426060440021983,0.012977018239275903,3.108515287620077e-18,0.02890948302162937,0.1225677338935187,0.07595315750291812,3.1278783101654748e-18,0.16834835221091016,0.41427834415028086,0.09228225472423796,0.09766067449650473
2019-04-26,2019-04-29,optimal,0.01074960342152324,1.088621638804448e-05,1.0127086517673487,0.974593716102113,0.0253952642610766,1.1019636810382135e-05,5.796534999178532e-06,0.017430336532050564,0.12285277348456138,0.07439386455847748,2.3165866803347408e-05,0.16684502852959887,0.4261102958025965,0.09458080783978001,0.09775793085113263
2019-05-03,2019-05-06,optimal,0.01675471209240482,1.695802699518568e-05,1.0121347894048878,0.9757339464731873,0.024262528243850005,3.5252829626322912e-06,8.800206764791116e-06,6.535902731793183e-05,0.12383237822632352,0.07484462744144438,4.110450130355952e-05,0.18386851660654982,0.4252610184083818,0.09529497761333572,0.09678321796857846
2019-05-10,2019-05-13,optimal,3.510737090506323e-05,5.234820700823668e-08,1.4910887844548608,0.032355711083901104,0.9531110089224762,0.014533279993622604,3.4328344834283427e-06,5.422802814791419e-05,0.12258672928287151,0.07362869174565642,2.193210872481877e-05,0.18560007489792096,0.42749950481009236,0.09502715845856864,0.09557824783353396
2019-05-17,2019-05-20,optimal,5.263153923823961e-05,7.856124087863893e-08,1.492664702870024,0.0325246969985726,0.9496212002628068,0.0178541027386205,2.63025290101622e-06,1.6153153138386184e-05,0.11970715205231094,0.07211009193810117,7.523534955627048e-06,0.1867034642157727,0.4327906907609056,0.0943666364072794,0.09429565768463515
2019-05-24,2019-05-28,optimal,2.6068579463961886e-05,3.9132074681529426e-08,1.5011203328369684,0.03187398984832631,0.9340113546294105,0.03411465552226311,1.0906159343525846e-06,4.558800288465372e-06,0.11901154226496234,0.0707461655675421,2.2482870324024077e-06,0.1850297182391387,0.43831392965167343,0.09508144435813373,0.0918093022152945
2019-05-31,2019-06-03,optimal,5.226393342167696e-06,1.037169791800044e-08,1.9844847563078136,2.5599704292595623e-11,0.0310304873331733,0.968969512641227,4.6546983460946226e-07,1.3685805960946145e-06,0.11851491759526467,0.07104767779282445,7.782700174746775e-07,0.18396019751908443,0.43884318869057354,0.09528982408650934,0.09234158199529542
2019-06-07,2019-06-10,optimal,1.995949917609893e-06,2.9835150155977144e-09,1.4947845080052957,0.0335380867640419,0.9433548104613249,0.0231071027746332,1.7971376598962204e-07,4.1530999832807844e-07,0.11877364924993188,0.07176685842576364,2.534500177612895e-07,0.18641909029450335,0.4349083455929082,0.09550367830272832,0.09262752966038251
2019-06-14,2019-06-17,optimal,6.3351580766489804e-06,9.465535148955852e-09,1.4941276972780295,0.0336196250884595,0.9445053552670222,0.0218750196445184,1.942204098137017e-08,7.412746360768334e-08,0.11816952523447029,0.07079550378791731,0.0,0.1861072337625858,0.43618028558672356,0.09485009196257033,0.09389726611622821
2019-06-21,2019-06-24,optimal,7.263496893318915e-08,1.0854687707255558e-10,1.494416238718279,0.0336464738857184,0.9438745747920052,0.0224789513222764,5.79562760541734e-09,1.7857491415389993e-08,0.1173279627063767,0.07184738758535356,1.7783052161257886e-09,0.18422162059219768,0.4359238320363011,0.09672534137332606,0.09395383027502063
2019-06-28,2019-07-01,optimal,1.9015021386826572e-08,2.8381802359067232e-11,1.4925990237765325,0.03320521597390311,0.948391520499129,0.018403263526967903,1.718127359842686e-09,4.2553423887675696e-09,0.12031114143166098,0.07298030189393764,8.512810903163157e-10,0.1842424919703187,0.43102266900087377,0.09668154915422421,0.09476183972423377
2019-07-05,2019-07-08,optimal,4.9299634112097946e-09,7.35765961153954e-12,1.4924369610552541,0.0336525433503809,0.9478209911887302,0.0185264654608889,4.786918773128911e-10,9.881168764597905e-10,0.12064324996971179,0.0718098219846002,3.0262241947584973e-10,0.1852242562145923,0.4310766326880506,0.09615899072029706,0.09508704665331687
2019-07-12,2019-07-15,optimal,1.3139200809766024e-09,1.959523995774624e-12,1.4913570651254233,0.03578802356194671,0.9457098226252599,0.018502153812793402,1.3166973352958043e-10,2.4302009449120923e-10,0.12098269714686019,0.07241797380723017,9.689403560982263e-11,0.1860330102995307,0.42935131706115964,0.0945448808234662,0.09667012039016921
2019-07-19,2019-07-22,optimal,3.4411751485502935e-10,5.136564016087502e-13,1.4926772960834167,0.033201342725267105,0.9482427223826321,0.018555934892100803,3.630346026487659e-11,5.833557240825737e-11,0.12008478970685997,0.07198444866519978,2.8869445731759108e-11,0.1875078100354496,0.4302504047880879,0.09441983507177529,0.09575271160911898
2019-07-26,2019-07-29,optimal,9.109298082865292e-11,1.340385362871488e-13,1.4714474712302696,0.07491314624179923,0.9072787650558627,0.017808088702338108,9.915635024485467e-12,1.4351039299328673e-11,0.12279576795606696,0.07265710786712251,8.427835052829343e-12,0.18806806444426633,0.42569426999697113,0.09434505597293509,0.09643973372994351
2019-08-02,2019-08-05,optimal,2.3581863837955668e-11,3.521447917563803e-14,1.49328651109245,0.0329532459381739,0.947520485938752,0.019526268123074,2.630888850380879e-12,3.532241857568252e-12,0.11990382927137051,0.07123009580025408,2.300709374215474e-12,0.1872866515321218,0.43330944830975987,0.09470048941899901,0.09356948565903095
2019-08-09,2019-08-12,optimal,6.150954518477061e-12,1.219538231946527e-14,1.9826812704973102,0.0001112172745529,0.0344150244562736,0.9654737582691736,7.052391304466942e-13,8.73036031570586e-13,0.1175956885820941,0.07059014316277724,6.293775813993986e-13,0.1868719627591126,0.43686144555324835,0.09471010582423982,0.09337065411632017
2019-08-16,2019-08-19,optimal,1.5907307684143925e-12,3.1569184433516072e-15,1.9845711832797186,7.240319481018212e-10,0.030857631992498902,0.9691423672834691,1.8427567814162116e-13,2.157127875417243e-13,0.1149938144394364,0.06953883762543306,1.709217461188548e-13,0.18966738217391518,0.44050249411955333,0.09382522486111324,0.09147224677997795
2019-08-23,2019-08-26,optimal,4.1371913005082225e-13,8.2115635048795315e-16,1.9848160040051335,1.509437621643247e-15,0.0303679919897297,0.9696320080102688,4.7923082074319816e-14,5.4820875587952176e-14,0.1136027483655699,0.06882405256077975,4.575218867960833e-14,0.1888779769000986,0.4437318996774685,0.09249407404363907,0.09246924845229562
2019-08-30,2019-09-03,optimal,1.101933396652553e-13,2.1874103359125394e-16,1.985065832978147,1.532924475487269e-08,0.0298683033852167,0.9701316812855386,1.2865761089782408e-14,1.4268822487085485e-14,0.11466659378890613,0.06978427106100131,1.2398179857600085e-14,0.18824987741780558,0.4420138830742945,0.09239283146162483,0.0928925431963282
2019-09-06,2019-09-09,optimal,2.939500793370085e-14,5.761986543545816e-17,1.9601922056091032,0.0018420080861729995,0.07593157260944748,0.9222264193043794,3.4144743155840955e-15,3.757908175725573e-15,0.11565134789925187,0.07036223252066107,3.3555417362981087e-15,0.18847725065502352,0.4389690537278446,0.09209642728789853,0.09444368790930989
2019-09-13,2019-09-16,optimal,8.708780039057321e-15,1.3009705396155041e-17,1.49386083214972,0.03653129994026161,0.9392157358200369,0.024252964239701504,6.862003456424039e-16,7.609117849993597e-16,0.11927389749520463,0.07183824400169529,6.474409286629224e-16,0.1859981362757993,0.43693636536337493,0.09172123238183108,0.09423212448209262
2019-09-20,2019-09-23,optimal,1.7165720239920103e-15,2.564428829135773e-18,1.493924398914536,0.036181793032139406,0.9397876161066491,0.024030590861211502,1.2879313151310434e-16,1.4743657058873686e-16,0.11750971588034836,0.07042956670266726,1.2072874722934076e-16,0.18387911973221735,0.4443747338194692,0.09208827160516403,0.09171859226013339
2019-09-27,2019-09-30,optimal,0.0019500274747448407,2.913196399521867e-06,1.4939258227133727,0.036176483613635804,0.939795387345983,0.024028129040381208,0.0,0.0,0.11691963084632752,0.06788986839184366,0.0,0.18544875486179865,0.44999861183642487,0.0889986215250522,0.09074451253855294
2019-10-04,2019-10-07,optimal,0.0015731409460834856,3.0914915467570615e-06,1.9651713690713368,0.000680742482652,0.0682957768920224,0.9310234806253256,1.206565558348574e-06,1.2052957489398364e-06,0.11466010072891739,0.06638190441912746,1.1819982640157452e-06,0.188305968637546,0.450005720358963,0.09001595322494492,0.09062675877092988
2019-10-11,2019-10-14,optimal,2.3590884985883824e-05,4.5309673735060325e-08,1.9206432383597507,0.0021361768582969,0.1544411695639049,0.8434226535777982,4.0759643242421575e-07,4.067578478603678e-07,0.1160280849025927,0.06776308042013054,4.0702119763984435e-07,0.187493571020885,0.44631591648101226,0.09027037473636972,0.0921277510635319
2019-10-18,2019-10-21,optimal,0.0061583588001975845,9.238642659666567e-06,1.500179343134433,0.015689221763876004,0.9682628702033822,0.016047908032741802,0.0,0.0,0.11747103136018931,0.0676031813833759,0.0,0.18641618589690861,0.4499647870642207,0.08559632423797825,0.09294849005732723
2019-10-25,2019-10-28,optimal,1.449009154114167e-05,2.1728787983154693e-08,1.4995618158422406,0.027502357711289404,0.9458716528929401,0.026625989395770502,0.0,0.0,0.1189038513225759,0.06861017310724574,0.0,0.18627407851579564,0.44939070838831946,0.08531951303586685,0.0915016756301964
2019-11-01,2019-11-04,optimal,0.003757564756745664,3.8022947579695397e-06,1.011903986789203,0.9761920622323789,0.023807901956836103,3.581078504454851e-08,0.0,0.0,0.12012659047473537,0.06956606153972604,0.0,0.18528981004362152,0.44991417140000045,0.08374598057598903,0.09135738596592757
2019-11-08,2019-11-11,optimal,2.0816681711721685e-17,3.1174402182810076e-20,1.4975682779093487,0.015127270448922201,0.9746089032834585,0.010263826267619302,0.0,0.0,0.12475680187982555,0.0718576944728153,0.0,0.18659087657389134,0.4393332133015394,0.08510796702472133,0.09235344674720712
2019-11-15,2019-11-18,optimal,9.692838848519243e-12,1.4507268069380136e-14,1.4966996043265883,0.016729605799757904,0.9731415797473076,0.010128814452934502,2.0237889743382814e-14,0.0,0.12293103572129922,0.07149805894857708,0.0,0.18614642431006997,0.4419483545785563,0.08617636153790556,0.0912997649035716
2019-11-22,2019-11-25,optimal,2.9302601226326594e-11,4.337065731776937e-14,1.4800958107024125,0.04936184881819768,0.9410846809587794,0.009553470223022798,2.680333023554409e-13,0.0,0.12350748684033538,0.07086979375918503,0.0,0.18586577005302626,0.44255157714177357,0.08679521868468786,0.09041015352072379
2019-11-29,2019-12-02,optimal,0.009812604776563663,9.894168206961477e-06,1.0083121079728614,0.9916859301408468,3.923772583677163e-06,0.0083101460865695,0.0,0.0,0.12363327735800095,0.07070869612637418,0.0,0.18675829245416806,0.44988186311298767,0.0776141101533177,0.09140376079515157
2019-12-06,2019-12-09,optimal,3.961528312489024e-05,3.993951800414128e-08,1.008184590735572,0.9918154090119777,5.049008328167006e-10,0.008184590483121501,4.241667022085319e-07,3.229907078718455e-07,0.12406674133158344,0.06966523393396475,4.098194656525787e-07,0.18811190761397503,0.44951079052324855,0.07808555855274456,0.090558611067608
2019-12-13,2019-12-16,optimal,5.018391726569113e-07,5.254768285901556e-10,1.0471020542459815,0.9072673689234744,0.0912611536610883,0.0014714774154373,5.182758022682803e-07,9.449303873828578e-08,0.124892288900745,0.06984242591482531,5.073893312362974e-07,0.1875339126019988,0.4484766923681599,0.07807270212233261,0.09118085793376624
2019-12-20,2019-12-23,optimal,0.002352713771750163,2.3713834741707905e-06,1.0079353904604975,0.9920646095364873,6.030257947067859e-12,0.007935390457482401,5.695004318054371e-06,5.585935988288698e-06,0.1231674851005611,0.06872142400934285,0.002207701203191616,0.18662846755289472,0.45000663517150846,0.07839519522230413,0.09086181079989082
2019-12-27,2019-12-30,optimal,7.838281441997866e-06,7.900479784722891e-09,1.0079352015088108,0.9920647984837608,1.4856898693346803e-11,0.0079352015013823,1.7573314875058594e-06,1.7289760900791082e-06,0.1234026736708589,0.06903954267953274,0.0022298302419511136,0.1868805525153869,0.4480828103376607,0.07849858438195606,0.09186251986507606
2020-01-03,2020-01-06,optimal,2.6526861583754745e-06,2.673737247418581e-09,1.0079357631420667,0.9920642368533824,9.101664410072787e-12,0.0079357631375159,4.097219279440216e-07,4.176552157598202e-07,0.12404909809934839,0.07025197572369687,0.0022549130963578443,0.18539584858154667,0.4476419533161084,0.0781628477176185,0.09224253608817948
2020-01-10,2020-01-13,optimal,5.661596792038667e-07,5.706539892717274e-10,1.007938237626142,0.9920617623737941,1.2773746117422142e-13,0.007938237626078102,1.252579039925226e-07,1.2654056249434793e-07,0.1231479008757819,0.06979364005678589,0.002291809504470987,0.18523651032543073,0.44846179149956056,0.07894475098943468,0.09212334495006874
2020-01-17,2020-01-21,optimal,0.014236740093307223,1.4349790927757061e-05,1.0079407809448586,0.992059219055127,2.886046450988951e-14,0.0079407809448442,0.0,0.0,0.12145177812809638,0.06944374821201588,0.016537854683053604,0.18402847844697917,0.4500008656153217,0.06750478378103011,0.0910324911335032
2020-01-24,2020-01-27,optimal,0.008859056431117895,1.3043284967948312e-05,1.4723108571848686,0.0742642126844487,0.906849860261365,0.0188859270541862,0.0,0.0,0.11844932240586703,0.06844869619599958,0.02538032139894822,0.18259835599694407,0.44999996381560314,0.06591646280703466,0.0892068773796033
2020-01-31,2020-02-03,optimal,0.0058591630938512294,1.1643590994172815e-05,1.987244732339321,1.4569225046552834e-06,0.0255076214763488,0.9744909216011466,8.767055145636424e-20,0.0,0.11723056895727914,0.06670990558375178,0.0307896682046694,0.18213138502298853,0.45,0.06403028673458964,0.08910818549672145
2020-02-07,2020-02-10,optimal,2.7774470236389886e-14,4.15541904143531e-17,1.496129001226066,0.030537935869049203,0.9466661258097699,0.022795938321180903,1.349330476575146e-15,0.0,0.1194971263325765,0.06795175858350173,0.031801371322699445,0.18296362266266636,0.4419457272161469,0.06572964284579942,0.09011075103660832
2020-02-14,2020-02-18,optimal,0.04924589979216481,5.099375904032884e-05,1.0354924827354282,0.9410549976646215,0.04690503919990051,0.012039963135477902,2.625352135620141e-06,2.5288716886444653e-06,0.11827729433959834,0.018258326002235217,0.08110102830368889,0.18113247407385935,0.44531133638237197,0.06510481453188062,0.09080957214254133
2020-02-21,2020-02-24,optimal,2.4307896757953366e-05,3.646982951480111e-08,1.5003284684788063,0.015494157438238202,0.9683547481659109,0.016151094395850805,7.160249812124581e-07,5.808627639285942e-07,0.11743449716604384,0.018131726344819764,0.07955034469860488,0.18180399789022078,0.4475350984132809,0.06517181973995205,0.09037121885933268
2020-02-28,2020-03-02,optimal,4.7712181655357104e-05,9.468163929268603e-08,1.9844332413178432,1.6860774228037496e-13,0.0311335173639762,0.9688664826358552,8.399720749794259e-09,0.0,0.11459723897041932,0.017891206587806765,0.07982149970738257,0.18418432202125617,0.4468804104426783,0.0659064312593882,0.09071888261134806
2020-03-06,2020-03-09,optimal,0.011602128209846704,2.302755847987335e-05,1.984770213134682,1.848693037109723e-12,0.030459573726938603,0.9695404262712127,6.049424771117726e-09,0.0,0.10538691782476557,0.016975372927983807,0.08846306352826368,0.18706687189576254,0.4499999998216149,0.06616871288797345,0.08593905506421125
2020-03-13,2020-03-16,optimal,0.10010913998836428,0.00019834254212814037,1.9812630709962527,4.647316405896343e-105,0.03747385800749461,0.9625261419925054,0.0,0.0,0.006620739084978318,0.016561950124520934,0.09404269725621169,0.1957276711220301,0.43412105062203654,0.13337112125434766,0.11955477053587474
2020-03-20,2020-03-23,optimal,0.096891060495162,0.000193782120990324,2.0,8.7696786937162e-217,7.729077590716297e-46,1.0,0.0,0.0,0.0,0.015875987170998595,0.09364339622689766,0.2572491573160843,0.33202014246709927,0.1807554679488498,0.12045584887007042
2020-03-27,2020-03-30,optimal,0.09999999999999999,0.00019999999999999998,2.0,8.323577933631605e-164,1.0069457099004275e-38,1.0,0.0,0.0,0.0,0.007054408892726388,0.09222020500849482,0.34582685472934716,0.25926825299041406,0.17467512866704835,0.12095514971196929
2020-04-03,2020-04-06,optimal,0.10000021934189648,0.00020000043868379297,2.0,4.835661089731014e-176,8.192553847063352e-49,1.0,8.434076731758083e-09,1.336371776735344e-08,8.573006611956448e-09,3.8046191842511115e-07,0.055589316700547516,0.4411297524086507,0.1867567366041376,0.2011961674595926,0.11532761599435207
2020-04-09,2020-04-13,optimal,0.10000015472546292,0.00020000030945092583,2.0,4.098181578049932e-103,2.0912372737231494e-24,1.0,2.2613464046275047e-09,3.4862681475974266e-09,2.2682366891416607e-09,1.0402036948237995e-07,0.023117851796282035,0.44999999969518545,0.13281268389916126,0.2719832420637542,0.1220861105093964
2020-04-17,2020-04-20,optimal,0.09281220462059556,0.00018461838069962357,1.9891606007455587,8.219910075624234e-85,0.021678798508882602,0.9783212014911175,0.0,0.0,0.0,0.0,3.1315451939245715e-06,0.44999185746490683,0.05712147285998231,0.36898246857160366,0.12390106955831322
2020-04-24,2020-04-27,optimal,0.0214876450665577,4.276506288488912e-05,1.9902163663084014,2.2595790634326484e-80,0.019567267383197303,0.9804327326168027,0.0,0.0,0.0,0.0,8.20760132546126e-07,0.449999913317269,0.03455598627642452,0.39003858441438244,0.12540469523179149
2020-05-01,2020-05-04,optimal,0.0003929951402183488,7.824886877696451e-07,1.991089984814807,5.801552212290564e-74,0.017820030370386205,0.9821799696296138,0.0,0.0,0.0,0.0,6.863589350465956e-08,0.4500002651359269,0.033749292738238276,0.38838308060597315,0.1278672928839682
2020-05-08,2020-05-11,optimal,0.004144503900072308,8.289007800144617e-06,2.0,5.629484642725594e-192,2.8078709854379362e-182,1.0,0.0,0.0,0.0,0.0,7.902393138847405e-10,0.4500000846428025,0.029237700912855765,0.3892882200270892,0.13147399362701326
2020-05-15,2020-05-18,optimal,0.015038900172829458,2.9964233242257058e-05,1.9924484435632444,1.8739542044768887e-59,0.015103112873511302,0.9848968871264887,0.0,0.0,0.0,0.0,0.0,0.4500000323661014,0.013621970085631905,0.4063281407801915,0.13004985676807518
2020-05-22,2020-05-26,optimal,0.0139683358256106,2.7838752541285635e-05,1.9929899229830919,4.397612928271728e-46,0.0140201540338166,0.9859798459661834,2.4016136677248524e-06,2.4675667645650388e-06,2.430182634336605e-06,2.4013058200156974e-06,2.3449834055991185e-06,0.44999801878968215,8.850452171341279e-06,0.41403252876521973,0.13594855634063452
2020-05-29,2020-06-01,optimal,2.094933762963245e-05,4.175981343073457e-08,1.9933715408579835,3.5200509220247745e-40,0.013256918284032903,0.9867430817159671,1.6346427104114786e-06,1.6384272374967667e-06,1.6584381245801006e-06,1.643208624367813e-06,1.5976693741267255e-06,0.4497396786188027,3.403627620849385e-06,0.4151828628590772,0.13506588250842816
2020-06-05,2020-06-08,optimal,0.0009083160746936889,1.8166321493873778e-06,2.0,2.332329408165256e-67,1.170042923326842e-35,1.0,0.0,0.0,0.0,0.0,0.0,0.44999067119889036,0.0,0.4088148472546587,0.141194481546451
2020-06-12,2020-06-15,optimal,0.0035939952815074866,7.166977874943916e-06,1.9941533901896933,8.484186772122432e-33,0.011693219620613801,0.9883067803793862,0.0,0.0,0.0,0.0,0.0,0.4500017553164004,0.0,0.40870471929962693,0.14129352538397275
2020-06-19,2020-06-22,optimal,8.337644390284775e-17,1.6629216125710124e-19,1.994474140092481,2.7321558086129116e-28,0.0110517198150378,0.9889482801849622,9.364585079983179e-18,8.942551164938545e-18,9.183283672879658e-18,9.31253270850312e-18,9.380931047368647e-18,0.44943407299219323,9.546701669506692e-18,0.4107620578752096,0.13980386913259707
2020-06-26,2020-06-29,optimal,1.6648094452015908e-16,3.3209056007692117e-19,1.9947661940175294,3.1318538715015537e-19,0.010467611964941101,0.9895323880350589,0.0,0.0,0.0,0.0,0.0,0.44772337274862484,0.0,0.41184208412838413,0.14043454312299086
2020-07-02,2020-07-06,optimal,2.5929020834854837e-16,5.172791725654147e-19,1.9949815145740755,1.7150632354601271e-15,0.010036970851845801,0.9899630291481525,1.2509521900571779e-17,1.175461510311536e-17,1.2247465368606116e-17,1.2433116249416356e-17,1.2575020436582452e-17,0.44520946896980784,1.2971467788742044e-17,0.4132526924391483,0.1415378385910438
2020-07-10,2020-07-13,optimal,0.0004192437633794379,8.36487448247805e-07,1.9952293183923628,2.267098971304e-11,0.0095413631699322,0.9904586368073968,0.0,0.0,0.0,0.0,0.0,0.44997114059415816,0.0,0.40541047145144793,0.1446183879543939
2020-07-17,2020-07-20,optimal,0.0,0.0,1.4881053386147383,0.027750689678319305,0.968287943413885,0.003961366907795701,0.0,0.0,0.0,0.0,0.0,0.44579618856174485,0.0,0.4133938481888788,0.14080996324937642
2020-07-24,2020-07-27,optimal,1.774103070482881e-17,2.6406176090012694e-20,1.488424011510525,0.027037312661139602,0.9690773516566709,0.0038853356821895004,5.98814245453584e-18,5.578197229333455e-18,5.812341751208458e-18,5.935649244366161e-18,6.005192259903035e-18,0.4485328210501893,6.16253847031067e-18,0.4092403494184682,0.14222682953134244
2020-07-31,2020-08-03,optimal,3.147001057029804e-17,4.685059534404048e-20,1.4887378330993926,0.026335712151189,0.9698529094988368,0.0038113783499742,0.0,0.0,0.0,0.0,0.0,0.4493578755456406,0.0,0.40792811845946475,0.14271400599489464
2020-08-07,2020-08-10,optimal,1.1518724624229382e-17,1.7151727918073595e-20,1.48903012074751,0.02568043334309481,0.9705788918187904,0.003740674838114801,3.9070085000865426e-18,3.512701284076463e-18,3.743160120923463e-18,3.861059746968362e-18,3.934127356077153e-18,0.44944257193000003,4.079392240326781e-18,0.4061602726535035,0.14439715541649645
2020-08-14,2020-08-17,optimal,2.541787390460868e-17,3.784658752197821e-20,1.488975343257014,0.025713280559861402,0.9706227523662493,0.0036639670738893002,0.0,0.0,0.0,0.0,0.0,0.4498185500181909,0.0,0.40385651344306295,0.14632493653874626
2020-08-21,2020-08-24,optimal,0.0,0.0,1.4939775891577485,0.012044822838601801,0.9879551760072998,1.1540985116941446e-09,0.0,0.0,0.0,0.0,0.0,0.44913977961231,0.0,0.4024445248396695,0.1484156955480205
2020-08-28,2020-08-31,optimal,0.0008109827023840138,1.2089821579297035e-06,1.4907619538316987,0.022008371031287707,0.9744593502740271,0.003532278694685201,0.0,0.0,0.0,0.0,0.0,0.44999648238088363,0.0,0.3992291737352676,0.15077434388384875
2020-09-04,2020-09-08,optimal,0.004536735309719501,6.75109683765964e-06,1.4880958170947491,0.030584399151695,0.9626395675071124,0.0067760333411927,5.916977145465899e-08,5.62561665190579e-08,6.087220302168731e-08,5.938049184170173e-08,5.5771905192168314e-08,0.4500001185930381,7.349342502219829e-08,0.39605470806293425,0.1539448084000646
2020-09-11,2020-09-14,optimal,2.2844151696119228e-07,3.399775040914066e-10,1.4882474456215509,0.03019101117667901,0.9631230864035403,0.006685902419780702,2.2210916372998498e-08,2.070730591137975e-08,2.215347142259406e-08,2.2096235365201627e-08,2.085705641621228e-08,0.4490127803285429,2.499781955776119e-08,0.39641886839162527,0.1545682182570268
2020-09-18,2020-09-21,optimal,8.500673659574696e-08,1.2652353220670265e-10,1.488394182315109,0.0298053117590573,0.9636010118516676,0.0065936763892751,8.278413503375035e-09,8.048212898902386e-09,8.21415798071571e-09,8.277691473655087e-09,7.901268406011562e-09,0.4447351933354031,8.780165054106972e-09,0.40218069876003687,0.15308405840465072
2020-09-25,2020-09-28,optimal,3.071836293965878e-08,4.572291158853234e-11,1.4884553476481657,0.029627376839039,0.9638345510255903,0.0065380721353706,2.956299498678904e-09,2.83848826265814e-09,2.947086716256344e-09,2.9907541794816814e-09,2.9917913954856524e-09,0.44711036148262817,3.1630584861716734e-09,0.3979597848572393,0.15492983577265398
2020-10-02,2020-10-05,optimal,1.1266588533099924e-08,1.6770091627762403e-11,1.4884799936106505,0.0295101311165676,0.9640197505455632,0.0064701183378691,1.0884081108368003e-09,1.0392595948265e-09,1.0992180552942705e-09,1.0963099338973061e-09,1.0929231505338975e-09,0.44720280886935665,1.1444801260566703e-09,0.3957916179380767,0.15700556663196763
2020-10-09,2020-10-12,optimal,4.19556721882106e-09,6.2359925254937535e-12,1.4863288323732413,0.03409252855384471,0.9591572781458277,0.006750193300327601,4.0735374155595466e-10,3.9687279109100446e-10,4.068858120316425e-10,4.066459998813927e-10,4.0718115944907763e-10,0.44406899552928647,4.1816322981789257e-10,0.3986656435610419,0.157265358466569
2020-10-16,2020-10-19,optimal,1.541634467537619e-09,2.2918519716751634e-12,1.4866377341289156,0.033370862820447204,0.9599828061012741,0.006646331078278701,1.4941478619737182e-10,1.4592248079232695e-10,1.4881654316547413e-10,1.5050895384416898e-10,1.5034959095631797e-10,0.44664651660421445,1.5269018056849716e-10,0.39675638521645357,0.15659709728162946
2020-10-23,2020-10-26,optimal,5.701998649765433e-10,8.497776185092171e-13,1.4903153625688335,0.0262404887013807,0.9668882974595716,0.0068712138390477,5.518307742753216e-11,5.478080713959384e-11,5.551021169015132e-11,5.537400557812131e-11,5.4808852565808915e-11,0.4438177793532647,5.6373734859741516e-11,0.3985765681403156,0.15760565217438896
2020-10-30,2020-11-02,optimal,2.7656777337569673e-10,4.123625976647386e-13,1.4910001719707764,0.0247785148945565,0.9684426262693342,0.0067788588361094,9.738775080200116e-12,9.505975465081813e-12,9.656925256968104e-12,9.50330969713948e-12,9.402397500478634e-12,0.44685489231274633,1.0066541106259995e-11,0.3973988501268007,0.15574625750257895
