decision_date,effective_date,candidate,solver_status,turnover,transaction_cost,effective_alpha,regime,prob_calm,prob_transition,prob_stress,gamma,base_alpha,turnover_cap,stress_multiplier,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2020-10-02,2020-10-05,g5_a025_cap25_s1,optimal,0.0011897349828018135,1.7708967195992107e-06,0.20074761824281812,transition,0.0295101311165676,0.9640197505455632,0.0064701183378691,5.0,0.25,0.25,1.0,0.03735993905478881,0.0,0.0,8.710979389528596e-15,0.05064200808203677,0.4295200985558907,0.038719809209115774,0.2919206960745826,0.15183744902357688
2020-10-09,2020-10-12,g5_a025_cap25_s1,optimal,6.004671042616505e-15,8.924915699557604e-18,0.20094522968140538,transition,0.03409252855384471,0.9591572781458277,0.006750193300327601,5.0,0.25,0.25,1.0,0.037964221582447305,9.304150458733567e-17,2.2202112291596554e-16,2.7012636742853442e-15,0.05121025693931378,0.42603002210163937,0.03916860776463968,0.29370942848573844,0.1519174631262184
2020-10-16,2020-10-19,g5_a025_cap25_s1,optimal,2.11605939079244e-15,3.1458137380098867e-18,0.20092083089471602,transition,0.033370862820447204,0.9599828061012741,0.006646331078278701,5.0,0.25,0.25,1.0,0.03776515868042989,0.0,1.8988514741890224e-16,7.662496541183307e-16,0.051526121296543596,0.4281129328124837,0.03942466339739073,0.29203684398852575,0.15113427982462532
2020-10-23,2020-10-26,g5_a025_cap25_s1,optimal,1.3489111905503437e-15,2.0103030700181924e-18,0.20053901287817616,transition,0.0262404887013807,0.9668882974595716,0.0068712138390477,5.0,0.25,0.25,1.0,0.03783872406287961,0.0,0.0,1.3552049272854005e-16,0.0506906974694597,0.4256247505123901,0.04012785447051908,0.2935305222724556,0.15218745121229568
2020-10-30,2020-11-02,g5_a025_cap25_s1,optimal,6.377430265838633e-17,9.508749623097038e-20,0.20047630412566553,transition,0.0247785148945565,0.9684426262693342,0.0067788588361094,5.0,0.25,0.25,1.0,0.038266984362244266,0.0,0.0,2.7091380965706225e-17,0.05012526989858363,0.4281310058016664,0.040841691574186316,0.2923856780554067,0.15024937030791258
2020-11-06,2020-11-09,g5_a025_cap25_s1,optimal,3.284819266177669e-17,4.8989927814793034e-20,0.20044232371583742,transition,0.023868213823048507,0.9694554575074849,0.006676328669466702,5.0,0.25,0.25,1.0,0.038766638461769636,0.0,0.0,3.2751724351873926e-18,0.051742644430446016,0.4212951611728244,0.03952066321370026,0.2975687585799948,0.15110613414126484
2020-11-13,2020-11-16,g5_a025_cap25_s1,optimal,3.638048821064908e-17,5.42695108422936e-20,0.20041714208272016,transition,0.023132839186053203,0.9702938285776577,0.006573332236289101,5.0,0.25,0.25,1.0,0.038418362069516994,0.0,0.0,0.0,0.05036938671870107,0.4268216654003732,0.039771887028748544,0.29639529193673614,0.14822340684592403
2020-11-20,2020-11-23,g5_a025_cap25_s1,optimal,1.4271435018782257e-18,2.1288035610746773e-21,0.20043081467881757,transition,0.023154462266675405,0.9703841294265139,0.006461408306810802,5.0,0.25,0.25,1.0,0.039492443047109756,9.048417326962875e-19,9.61644501257503e-19,9.878007698026608e-19,0.05076027742387872,0.42741731572611047,0.0388837796600517,0.2924811220152047,0.1509650621276447
2020-11-27,2020-11-30,g5_a025_cap25_s1,optimal,1.1893171235893503e-17,1.774207156385448e-20,0.20042240462853522,transition,0.0228103463172202,0.9708064297954396,0.0063832238873402,5.0,0.25,0.25,1.0,0.040147290412274855,0.0,0.0,0.0,0.05126450389194075,0.42535882109855816,0.03858678809024106,0.2909471207936026,0.1536954757133826
2020-12-04,2020-12-07,g5_a025_cap25_s1,optimal,1.0408340855860843e-17,1.553045785257236e-20,0.20039479554062672,transition,0.022063620963687705,0.971639618969133,0.006296760067179301,5.0,0.25,0.25,1.0,0.0396627577303037,0.0,0.0,0.0,0.05199063318733607,0.42426942444972,0.03727755023987905,0.29528932340588754,0.15151031098687368
2020-12-11,2020-12-14,g5_a025_cap25_s1,optimal,8.326672684688674e-17,1.2425754079477918e-19,0.20038340283127556,transition,0.021645896254711108,0.9721417305767556,0.006212373168533302,5.0,0.25,0.25,1.0,0.03945924666132799,0.0,0.0,0.0,0.051642940570807136,0.4253726882388997,0.037444312822072515,0.29514764823840056,0.15093316346849223
2020-12-18,2020-12-21,g5_a025_cap25_s1,optimal,4.1711520599297836e-16,4.1881508632848278e-19,0.2493539197495705,calm,0.9956661113430819,0.0005171258339527001,0.0038167628229654003,5.0,0.25,0.25,1.0,0.03966058882908573,1.8180602390004062e-16,0.0,2.792393673426553e-17,0.052584327928984126,0.4235905468788465,0.03698229172202096,0.2947145686276272,0.1524676760134354
2020-12-24,2020-12-28,g5_a025_cap25_s1,optimal,0.013865922532855013,1.3918871417707734e-05,0.2493795417441034,calm,0.9961802492718258,2.233221615241918e-06,0.003817517506559,5.0,0.25,0.25,1.0,0.03985429228775146,3.521567997882756e-17,0.0,3.708221613546292e-18,0.053500526729753486,0.4231737646229579,0.02310069914863044,0.2944593247219997,0.165911392488907
2020-12-31,2021-01-04,g5_a025_cap25_s1,optimal,0.0021928453818034163,2.2012143990502943e-06,0.24937981705692344,calm,0.9961834895808758,2.76711462408623e-13,0.0038165104188476007,5.0,0.25,0.25,1.0,0.03973734025867465,5.853958828462634e-18,0.0,0.0,0.05313899257955982,0.42396823617506757,0.02113674229893172,0.29544061939124205,0.16657806929652433
2021-01-08,2021-01-11,g5_a025_cap25_s1,optimal,1.3788477719153197e-17,2.056514425491581e-20,0.20048340937864717,transition,0.022962121057297603,0.9711294640607674,0.0059084148819350014,5.0,0.25,0.25,1.0,0.041273834323134084,2.9361344390756316e-18,1.6901616763597993e-18,1.719051290380537e-18,0.0525187624162151,0.413251067031178,0.02064923765159168,0.30044947143114753,0.17185762714673364
2021-01-15,2021-01-19,g5_a025_cap25_s1,optimal,0.011183297992046298,1.1304431548490782e-05,0.24891636304078224,calm,0.9783442556131156,0.021648191143564102,7.5532433203518875e-06,5.0,0.25,0.25,1.0,0.04120796707585907,0.0,0.0,0.0,0.05188909005212533,0.42222823353784233,0.009974842384274318,0.3035385379749421,0.17116132897495684
2021-01-22,2021-01-25,g5_a025_cap25_s1,optimal,0.009910456678686386,1.0020527378379257e-05,0.24888931392138258,calm,0.9777875000336129,0.022211957030404402,5.429359827558467e-07,5.0,0.25,0.25,1.0,0.04051677858824739,0.0,0.0,0.0,0.0538713623488455,0.42682679813544927,0.0,0.30390158697486735,0.17488347395259046
2021-01-29,2021-02-01,g5_a025_cap25_s1,optimal,8.857140364374657e-18,1.3203318649590003e-20,0.20052892199982433,transition,0.025025576842237593,0.9685534734485398,0.006420949709222498,5.0,0.25,0.25,1.0,0.039465371887393075,8.799559989157645e-19,9.506012167917523e-19,9.800866111159222e-19,0.05362935415281592,0.43116949533578847,1.025849094111419e-18,0.3049022374274539,0.17083354119654864
2021-02-05,2021-02-08,g5_a025_cap25_s1,optimal,8.611807793615341e-19,1.1666529243153533e-21,0.21424360049687238,transition,0.2951350604648569,0.7003035837451834,0.004561355789959801,5.0,0.25,0.25,1.0,0.03996182615485208,4.507312533237707e-19,5.436654500922175e-19,5.813696897747805e-19,0.0547552386066164,0.4303627297055718,6.370268829807628e-19,0.29825334166880085,0.17666686386415886
2021-02-12,2021-02-16,g5_a025_cap25_s1,optimal,3.08798569878564e-17,3.124280278136667e-20,0.24882438948098234,calm,0.9764972389052374,0.023498561412278,4.199682484602424e-06,5.0,0.25,0.25,1.0,0.040261235948921024,1.9481544830439664e-18,2.103245750936794e-18,2.169934013768074e-18,0.0558829407471907,0.42840628506304956,2.2644721203958315e-18,0.3013507688889135,0.17409876935192523
2021-02-19,2021-02-22,g5_a025_cap25_s1,optimal,1.0036719630899823e-17,1.0075002400919959e-20,0.2493801809922129,calm,0.9961857280235616,1.6745258051804524e-09,0.0038142703019125,5.0,0.25,0.25,1.0,0.04120703900094679,4.390941430862619e-19,6.128841999101502e-19,6.782605039580315e-19,0.055616301327584085,0.429363299287904,7.762736514553613e-19,0.2980358813857358,0.17577747899782942
2021-02-26,2021-03-01,g5_a025_cap25_s1,optimal,1.2771756777944483e-17,1.2834180337101465e-20,0.2492698078383639,calm,0.9940876241816399,0.0020495014119770003,0.0038628744063831004,5.0,0.25,0.25,1.0,0.041517889356958826,3.3759366395405106e-18,3.535940936016592e-18,3.6050842931807974e-18,0.05492598623527751,0.4302772368547717,3.70052920004307e-18,0.30158750778003257,0.17169137977295945
2021-03-05,2021-03-08,g5_a025_cap25_s1,optimal,7.581081887585732e-18,1.1257633968898368e-20,0.2010891128654725,transition,0.03670365891931061,0.9566646070318625,0.006631734048826901,5.0,0.25,0.25,1.0,0.04224676836397336,3.954439309525417e-18,4.009826834675769e-18,4.039259085763358e-18,0.0538573721286837,0.4370561697835329,4.091625215165564e-18,0.30080150102124226,0.16603818870256784
2021-03-12,2021-03-15,g5_a025_cap25_s1,optimal,2.82163843063849e-16,2.864196498803175e-19,0.2484904725734338,calm,0.9698545373897592,0.0301254244230926,2.003818714819137e-05,5.0,0.25,0.25,1.0,0.042963153655641205,0.0,0.0,0.0,0.053418055071749224,0.43490912195471393,0.0,0.29685545402461266,0.171854215293283
2021-03-19,2021-03-22,g5_a025_cap25_s1,optimal,4.171368285510457e-10,4.236338547817583e-13,0.24843955672292226,calm,0.9688960557141669,0.031057312616623305,4.663166920985341e-05,5.0,0.25,0.25,1.0,0.042531672385916174,0.0,0.0,0.0,0.052614551399976596,0.4358601399034594,0.0,0.29768974909660506,0.17130388721404285
2021-03-26,2021-03-29,g5_a025_cap25_s1,optimal,1.4287623184825877e-17,1.4717195262874646e-20,0.24697674974317738,calm,0.9401343034804119,0.05959933713431511,0.00026635938527300006,5.0,0.25,0.25,1.0,0.04255947774549524,5.474017242748647e-19,6.76177654649851e-18,6.823530580193919e-18,0.05264217060714078,0.4415641366365661,5.6474971087000285e-19,0.29628581919324204,0.1669483958175558
2021-04-01,2021-04-05,g5_a025_cap25_s1,optimal,3.513964024040906e-17,3.546515278028602e-20,0.2490736469787601,calm,0.9814734087010761,0.018526382798535298,2.0850038840936864e-07,5.0,0.25,0.25,1.0,0.042498216833437796,0.0,0.0,0.0,0.05381485078490399,0.43817069350047044,0.0,0.2950070394016635,0.1705091994795243
2021-04-09,2021-04-12,g5_a025_cap25_s1,optimal,0.0,0.0,0.249086753606517,calm,0.9817351219732254,0.018264855874381005,2.2152393559825448e-08,5.0,0.25,0.25,1.0,0.04198260903922464,0.0,0.0,0.0,0.05524094163135718,0.4357699631059648,0.0,0.29326788076676835,0.173738605456685
2021-04-16,2021-04-19,g5_a025_cap25_s1,optimal,4.310390586752777e-06,4.3504995390270485e-09,0.2490694813525408,calm,0.9813896570456946,0.018610329623248302,1.3331057160250185e-08,5.0,0.25,0.25,1.0,0.042492632023798375,3.3893745992643695e-06,7.2008777190739e-07,2.0092821566619406e-07,0.05472958207338703,0.43265263379443014,0.0,0.2960604248655428,0.17406041685225493
2021-04-23,2021-04-26,g5_a025_cap25_s1,optimal,2.3647643345952653e-06,2.3865415215809254e-09,0.2490790663376311,calm,0.981582428641008,0.0184170816308208,4.897281713407478e-07,5.0,0.25,0.25,1.0,0.042545330513498236,9.584378320586983e-07,1.0466158410018144e-06,5.296227593863739e-07,0.054403390955777016,0.43039523893408693,6.710590155233686e-08,0.30088390093246387,0.17176953688184007
2021-04-30,2021-05-03,g5_a025_cap25_s1,optimal,2.954005776098022e-05,2.9810889294779426e-08,0.24908317135134514,calm,0.9816634487904878,0.018336541536807905,9.672704285650183e-09,5.0,0.25,0.25,1.0,0.0428602117652052,2.031597086918037e-06,1.5952275217834402e-05,8.966524893784594e-06,0.05354876836286235,0.43290800637258237,0.0,0.29684426355299814,0.17381179954915346
2021-05-07,2021-05-10,g5_a025_cap25_s1,optimal,1.5476848708551867e-06,1.5598798627893008e-09,0.2492120493320785,calm,0.9842409897657172,0.0157590088457729,1.3885099280453767e-09,5.0,0.25,0.25,1.0,0.044715156463954596,6.272759255320657e-07,1.660190412041559e-05,9.35177282380014e-06,0.05254223531245982,0.43331839643631614,4.3919297779768105e-08,0.29927659944733404,0.17012098746776777
2021-05-14,2021-05-17,g5_a025_cap25_s1,optimal,0.004370409176404735,4.416576014190682e-06,0.2489432117765195,calm,0.9788799947297618,0.0211130011816285,7.004088609606608e-06,5.0,0.25,0.25,1.0,0.04507634813836432,1.65601745825564e-07,0.004387181655620228,9.367761874277083e-06,0.051781097051387094,0.43828862009908653,8.2882737661157e-09,0.29567984739085607,0.16477736401279192
2021-05-21,2021-05-24,g5_a025_cap25_s1,optimal,1.2859270233153385e-07,1.3005547407759476e-10,0.24886246870607015,calm,0.977249667643606,0.0227502019020815,1.3045431243158108e-07,5.0,0.25,0.25,1.0,0.04439936376390315,3.658321473525921e-08,0.0043519344961212994,9.233252946830319e-06,0.05185490490482771,0.4389161213798362,4.607649217750824e-09,0.2978239522493478,0.16264444876215303
2021-05-28,2021-06-01,g5_a025_cap25_s1,optimal,2.839155603763747e-08,2.8738598047918386e-11,0.24877765720550246,calm,0.9755531604912285,0.024446832228247204,7.280524280699998e-09,5.0,0.25,0.25,1.0,0.04463734639572243,1.0628733790075788e-08,0.0043895460785663264,9.402555409366836e-06,0.05257811172169042,0.43663621558261867,2.043638595590367e-09,0.29533954578091953,0.16640981921270095
2021-06-04,2021-06-07,g5_a025_cap25_s1,optimal,1.0148926266270743e-08,1.0277814032079071e-11,0.24873003525012516,calm,0.9746007121905305,0.025399284614790903,3.1946786760973204e-09,5.0,0.25,0.25,1.0,0.04496846378899131,2.5961510624885416e-09,0.00444487333251178,9.423345168599289e-06,0.05319191970988354,0.44100067460819403,6.547568972070895e-10,0.2917224806576957,0.16466216130664713
2021-06-11,2021-06-14,g5_a025_cap25_s1,optimal,6.5445568305159e-06,6.628006310528342e-09,0.2487249021855749,calm,0.9744980553165911,0.025501939525589705,5.157819258979472e-09,5.0,0.25,0.25,1.0,0.04387308212307057,2.0439423133024225e-07,0.004322945863892653,2.6770851858337397e-06,0.053712401803559365,0.4356305737704545,2.03880990060785e-07,0.29638024322842554,0.1660776678501902
2021-06-18,2021-06-21,g5_a025_cap25_s1,optimal,2.0131573689074226e-06,2.0415182862144917e-09,0.2485898185078719,calm,0.9718468973251632,0.0281306461558479,2.245651898896282e-05,5.0,0.25,0.25,1.0,0.04193096230115928,1.1966324668854985e-07,0.0041338090717496,7.711864352578741e-07,0.0548015194876096,0.43068954178440727,1.208453498097578e-07,0.300168078843004,0.16827507681703852
2021-06-25,2021-06-28,g5_a025_cap25_s1,optimal,6.198006855402944e-07,6.276834299886886e-10,0.24872818069433902,calm,0.974563615785673,0.0254363833703748,8.4395233530257e-10,5.0,0.25,0.25,1.0,0.04189043909477472,2.24917532811019e-07,0.004254300514357371,2.2661493800971847e-07,0.05487397986988389,0.42931976198128924,4.9772140531523473e-08,0.2993410081732095,0.1703200090618739
2021-07-02,2021-07-06,g5_a025_cap25_s1,optimal,0.005559520901287505,5.632616322159826e-06,0.24868522083638567,calm,0.9737044177214195,0.026295581836933302,4.4164722277559353e-10,5.0,0.25,0.25,1.0,0.041734032492411595,5.7459648215796076e-08,0.009760718449137697,5.8240315176323575e-08,0.05034233199789369,0.4253668581346272,1.056339597365906e-08,0.30161383844306516,0.17118209421950523
2021-07-09,2021-07-12,g5_a025_cap25_s1,optimal,0.010524730664996342,1.0671929878562195e-05,0.24860139665704342,calm,0.9720279404443393,0.027972056309673702,3.2459870446325683e-09,5.0,0.25,0.25,1.0,0.0416162170804181,1.472429061501066e-08,0.020185637331921726,1.5112709376136138e-08,0.040063400938634273,0.4249876063150944,2.2280368494180924e-09,0.3013833570829186,0.17176374918597603
2021-07-16,2021-07-19,g5_a025_cap25_s1,optimal,1.7738576955158386e-09,1.7987716813908345e-12,0.24859548831037032,calm,0.9719098733959999,0.028090078964625204,4.763937490175605e-08,5.0,0.25,0.25,1.0,0.040690566897533344,1.3784955148464991e-08,0.019872063595520243,1.510515183110624e-08,0.03984670534875712,0.43061481920165695,5.130257897979279e-10,0.30133712940498003,0.1676386861484195
2021-07-23,2021-07-26,g5_a025_cap25_s1,optimal,3.886076631745611e-10,3.9364085770704565e-13,0.24870481325456942,calm,0.9740962689143895,0.025903729386499003,1.6991115491933893e-09,5.0,0.25,0.25,1.0,0.04039157467708356,1.3579001561038201e-08,0.019647437677665348,1.5172022960524267e-08,0.04034604608468456,0.4262526024690537,1.123910692861098e-10,0.3033798729339061,0.1699824372941911
2021-07-30,2021-08-02,g5_a025_cap25_s1,optimal,8.747488488520436e-11,8.866116015321304e-14,0.24864386675506656,calm,0.972877365016119,0.0271226216884199,1.3295461105880658e-08,5.0,0.25,0.25,1.0,0.04150054501820422,1.3825507038830244e-08,0.019777463997443682,1.5137719259929814e-08,0.04003163390879503,0.4266751637811057,2.5299025625119e-11,0.3047586464093034,0.16725651789662266
2021-08-06,2021-08-09,g5_a025_cap25_s1,optimal,2.0061313683385908e-11,2.0327418636279714e-14,0.2486735416002147,calm,0.9734708369511424,0.0265291608502582,2.198599300652662e-09,5.0,0.25,0.25,1.0,0.04155464301215106,1.3859803559361718e-08,0.02050059334339112,1.516462304899096e-08,0.040407616017376705,0.42322147994396037,5.802036183877969e-12,0.3065423374435288,0.1677733012093632
2021-08-13,2021-08-16,g5_a025_cap25_s1,optimal,4.522881671873484e-12,4.582287206772183e-15,0.24868655556331282,calm,0.9737311134937042,0.026268885516318907,9.899768965040413e-10,5.0,0.25,0.25,1.0,0.042140484961125386,1.3655320266495688e-08,0.02061890543691983,1.5179097665374262e-08,0.039915828530443224,0.4269647388319236,1.3081014525819406e-12,0.3042644508954223,0.16609556250843951
2021-08-20,2021-08-23,g5_a025_cap25_s1,optimal,1.0312580041467629e-12,1.0437865486194474e-15,0.2487851202144262,calm,0.9757024062322688,0.024297592903844707,8.638865226306854e-10,5.0,0.25,0.25,1.0,0.04076595593857653,1.2657392784802669e-08,0.020107233467807323,1.4810082316022121e-08,0.04003727052763101,0.42767071475182367,2.9826375867055987e-13,0.30921817004011,0.16220062780627817
2021-08-27,2021-08-30,g5_a025_cap25_s1,optimal,1.4305514007462835e-08,1.4480299406320191e-11,0.24877819559240924,calm,0.9755639123047659,0.024436087492309303,2.0292481221438342e-10,5.0,0.25,0.25,1.0,0.04194487684554908,2.3183089098602078e-08,0.020867313650060636,4.480102316844906e-09,0.040737745654153924,0.42315158104678724,1.437635478289938e-10,0.3067556928613515,0.16654276213514266
2021-09-03,2021-09-07,g5_a025_cap25_s1,optimal,1.1171071073462335e-10,1.130697616290447e-13,0.2487834193413241,calm,0.9756683870213044,0.0243316128921081,8.658759243299289e-11,5.0,0.25,0.25,1.0,0.0411533084537383,2.25932149407362e-08,0.02012107833848181,4.425040801350167e-09,0.04058687356788224,0.42410097524034274,3.230838537760118e-11,0.30800792211855577,0.16602981523043506
2021-09-10,2021-09-13,g5_a025_cap25_s1,optimal,3.1183801427286736e-09,3.160340085873389e-12,0.24865419781153517,calm,0.9730923664365178,0.0269038956942314,3.7378692508465377e-06,5.0,0.25,0.25,1.0,0.04115370272544424,2.3285368636311404e-08,0.020183833661319185,1.2652663681212715e-09,0.040537767535831104,0.4253491766743147,9.158953857132155e-11,0.3046262340418159,0.1681492607190503
2021-09-17,2021-09-20,g5_a025_cap25_s1,optimal,0.004391594310916666,4.4400248415191715e-06,0.24889716904590356,calm,0.977944471868532,0.0220550432645966,4.848668714218161e-07,5.0,0.25,0.25,1.0,0.0400012606282938,2.4127590980721502e-08,0.024656684523000558,2.563203630000321e-10,0.04040213074844419,0.4228537060243079,1.3945646196843084e-11,0.305416366769817,0.16666982690827972
2021-09-24,2021-09-27,g5_a025_cap25_s1,optimal,0.08399096841125993,8.50660172508426e-05,0.24871976630295006,calm,0.9744052631487191,0.025590320366961704,4.416484319172679e-06,5.0,0.25,0.25,1.0,0.04009258082173286,1.739456397289337e-08,0.10920436184625888,0.0,0.040839105745143614,0.337557870010373,0.0,0.304482801876484,0.16782326230544362
2021-10-01,2021-10-04,g5_a025_cap25_s1,optimal,9.025501501389196e-17,1.3397231601449569e-19,0.20111916940328972,transition,0.038342168593594794,0.954565040060716,0.007092791345689098,5.0,0.25,0.25,1.0,0.0407230404359485,1.8851384037169322e-08,0.11168280514428805,0.0,0.04047018402482349,0.338016526152886,0.0,0.30097321172894614,0.16813421366172382
2021-10-08,2021-10-11,g5_a025_cap25_s1,optimal,4.162270106534756e-17,6.174484700668474e-20,0.201221207168908,transition,0.04007086112234999,0.9529750421024545,0.006954096775195398,5.0,0.25,0.25,1.0,0.04077117373652006,1.963280119309709e-08,0.11322360568542501,0.0,0.04021696010915873,0.34003939091561397,0.0,0.2974086683045725,0.16834018161590855
2021-10-15,2021-10-18,g5_a025_cap25_s1,optimal,0.07433517854338254,7.535738737501839e-05,0.2486247715510703,calm,0.9724988061195016,0.0274996938369004,1.500043597999055e-06,5.0,0.25,0.25,1.0,0.041599624670930875,0.03171028113776501,0.1554713571802477,0.0,0.040614852318087265,0.26399961987064985,0.0,0.2951171393961212,0.17148712542619815
2021-10-22,2021-10-25,g5_a025_cap25_s1,optimal,0.005116886967042917,5.179361083277833e-06,0.24877906002722558,calm,0.9755812020271745,0.024418797313864305,6.589611878651872e-10,5.0,0.25,0.25,1.0,0.041137162227899295,0.03655967581570746,0.15679519436323508,1.5816114541612194e-18,0.040480256236974134,0.2556105784714244,1.5829848198262257e-18,0.29786716188241447,0.17154997100234526
2021-10-29,2021-11-01,g5_a025_cap25_s1,optimal,0.014216049819961054,1.4393119113881232e-05,0.24875444017402315,calm,0.9750888317106116,0.0249111557426557,1.254673273580942e-08,5.0,0.25,0.25,1.0,0.040810846745778014,0.050062745318634104,0.15364755762917123,4.0567017146134236e-18,0.04081058675230803,0.23836113449969742,4.0580910215113045e-18,0.29930631823728376,0.17700081081712757
2021-11-05,2021-11-08,g5_a025_cap25_s1,optimal,2.2955679847692684e-16,2.323825440156524e-19,0.24876904290406446,calm,0.9753808606113089,0.024619138264237703,1.1244533778046773e-09,5.0,0.25,0.25,1.0,0.04148014896666835,0.04999733482106699,0.1504637614717443,0.0,0.04158598109181412,0.24058935304764553,0.0,0.2927466866633013,0.18313673393775942
2021-11-12,2021-11-15,g5_a025_cap25_s1,optimal,5.204170427930421e-17,5.253776787552685e-20,0.24904679601212465,calm,0.9809359205417439,0.019064079325255903,1.3300021133820161e-10,5.0,0.25,0.25,1.0,0.04272351459843384,0.04958119944198256,0.1515429533799263,0.0,0.04180610771898543,0.24100099607229022,0.0,0.2959931107494123,0.17735211803896936
2021-11-19,2021-11-22,g5_a025_cap25_s1,optimal,6.566369883521987e-17,6.660021437240791e-20,0.2485737692973947,calm,0.9714754021796648,0.0285245906062148,7.214120453052257e-09,5.0,0.25,0.25,1.0,0.0420609567732612,0.047309438093676125,0.1479328079404753,3.215471651884287e-18,0.042995949521853274,0.2394473149061813,3.2118357482253457e-18,0.29544301658212624,0.18481051618242658
2021-11-26,2021-11-29,g5_a025_cap25_s1,optimal,6.598414146952282e-20,9.712284757455699e-23,0.20233089991534728,transition,0.0638225139704813,0.928531034623503,0.0076464514060157,5.0,0.25,0.25,1.0,0.04162371738502699,0.04864914484410796,0.1486725737489666,3.2595507489344243e-18,0.042139052739267234,0.24189396514115027,3.269933992843004e-18,0.29658781097408765,0.18043373516739333
2021-12-03,2021-12-06,g5_a025_cap25_s1,optimal,6.228732982854341e-17,9.209927710149458e-20,0.2016523479051745,transition,0.05053127327885382,0.9416979199765402,0.0077708067446061015,5.0,0.25,0.25,1.0,0.041630697032731374,0.048888864616911644,0.14772294797715513,0.0,0.04246346123268336,0.2436977223975461,0.0,0.29678523448715094,0.17881107225582152
2021-12-10,2021-12-13,g5_a025_cap25_s1,optimal,1.6557349310121471e-18,1.6813324203967426e-21,0.24845400439316462,calm,0.9690803050930442,0.0309195983603994,9.654655637664301e-08,5.0,0.25,0.25,1.0,0.04171011198942754,0.049125810939396775,0.1468282245145082,1.655737980591405e-18,0.04353078103492066,0.2445302677433077,1.6557318814328891e-18,0.29655956363080666,0.1777152401476326
2021-12-17,2021-12-20,g5_a025_cap25_s1,optimal,1.1216534434903934e-17,1.141090355335923e-20,0.24826599521737994,calm,0.9653603847943202,0.0346216238960257,1.7991309654099858e-05,5.0,0.25,0.25,1.0,0.0415723253685902,0.04684807318597496,0.14567522452107126,8.346341269837093e-19,0.04195440099531857,0.2488441276436495,8.483640046206217e-19,0.30512728023792274,0.16997856804747274
2021-12-23,2021-12-27,g5_a025_cap25_s1,optimal,7.950502621016997e-17,8.060738132181851e-20,0.24861347370668255,calm,0.9722696091257688,0.0277303308777343,5.999649689139785e-08,5.0,0.25,0.25,1.0,0.0413584199415183,0.047081239948731715,0.1446765117166452,7.482678478315283e-18,0.04254521935863118,0.24634226424115724,7.482294549500593e-18,0.3039670519632962,0.17402929283002022
2021-12-31,2022-01-03,g5_a025_cap25_s1,optimal,8.040825936152903e-17,8.158313969672262e-20,0.24853881107020032,calm,0.9707778443376585,0.029221434358496202,7.21303845362972e-07,5.0,0.25,0.25,1.0,0.04187832710440815,0.046970762283425796,0.14362252734622577,0.0,0.04221229143995232,0.24911627874831507,0.0,0.30339933443160966,0.17280047864606324
2022-01-07,2022-01-10,g5_a025_cap25_s1,optimal,1.0755285551056204e-16,1.0916546146792002e-19,0.24850063184847165,calm,0.9700128814558856,0.0299870098834688,1.0866064564281817e-07,5.0,0.25,0.25,1.0,0.041566643075821925,0.05228278711629715,0.1524975073294323,0.0,0.04057135849857492,0.25189818346738224,0.0,0.29137523382554775,0.16980828668694362
2022-01-14,2022-01-18,g5_a025_cap25_s1,optimal,9.367506770274758e-17,9.506331342599315e-20,0.24851798318292745,calm,0.9703609908062176,0.029638419350374,5.898434083448801e-07,5.0,0.25,0.25,1.0,0.041467751487072935,0.05516277149536565,0.15172784260487146,0.0,0.04066103556286486,0.2514408252254781,0.0,0.2917095553560541,0.16783021826829303
2022-01-21,2022-01-24,g5_a025_cap25_s1,optimal,8.992287147419066e-15,1.324135773769837e-17,0.20248896544803752,transition,0.059090513847882,0.9367711728689484,0.0041383132831696,5.0,0.25,0.25,1.0,0.04104313403388392,0.055848098823480984,0.14845887533158023,0.0,0.039591865946859046,0.2593090875803792,3.250893093942342e-16,0.29460831712375857,0.16114062116005776
2022-01-28,2022-01-31,g5_a025_cap25_s1,optimal,2.6168056309716375e-16,3.854297561609678e-19,0.2024558989017899,transition,0.0582593611244191,0.9376778019473048,0.0040628369282762,5.0,0.25,0.25,1.0,0.04045349245166175,0.05841874877598937,0.14977939999494372,6.020636508291842e-18,0.040344711464925895,0.2571507847150805,7.271627726080067e-17,0.29552465295698904,0.15832820964040972
2022-02-04,2022-02-07,g5_a025_cap25_s1,optimal,4.257954519825121e-17,6.271207707939441e-20,0.2024618898817288,transition,0.0584517319119667,0.9374531861869708,0.0040950819010625,5.0,0.25,0.25,1.0,0.03964976075874573,0.06018326288349071,0.152218607078182,0.0,0.03999162637737087,0.25304504852862114,1.3493274626897536e-17,0.29404661569320456,0.16086507868038502
2022-02-11,2022-02-14,g5_a025_cap25_s1,optimal,5.839645080738089e-15,8.613433638705885e-18,0.202247296924661,transition,0.0540696685127512,0.9418753403674572,0.0040549911197916,5.0,0.25,0.25,1.0,0.04045439340521414,0.06209295230046303,0.15371897602496518,1.9771511078200526e-16,0.0391841915162445,0.25332105276585765,9.430679063775582e-17,0.29227081418736883,0.1589576197998864
