,vs_EqualWeight_weekly,vs_Markowitz_CVXPY_weekly,vs_HMM_MPC_CVXPY_weekly
2019-01-24,0.11390577868693397,0.14491794288144866,0.07064874667323862
2019-01-25,0.10940410602400297,0.14750442429793886,0.07289889875920341
2019-01-28,0.1081030974709889,0.1460665029233914,0.07280391364765704
2019-01-29,0.1034409205788771,0.1451025996487485,0.07120233680695964
2019-01-30,0.10591636112745872,0.14895222493638394,0.07179215838217212
2019-01-31,0.11165669503586706,0.15090579793860837,0.07269278865989048
2019-02-01,0.10578750900066036,0.14820057162001055,0.06865592657702435
2019-02-04,0.10588816364025999,0.14839334504441815,0.06632144394431383
2019-02-05,0.1072185215764494,0.15087131545179777,0.06704618188624356
2019-02-06,0.1073578199985108,0.1496914359939927,0.06523635305152253
2019-02-07,0.11282625990646755,0.14703438713732653,0.06280857379252747
2019-02-08,0.11317183682391696,0.14640166039997737,0.060114106323293504
2019-02-11,0.11179130202397292,0.1464265950257444,0.060133062074290144
2019-02-12,0.1088368558320636,0.14730935340454132,0.06115604312782952
2019-02-13,0.10771775000436445,0.14910821687254971,0.06321952040181178
2019-02-14,0.10992360127556355,0.1516936784512064,0.06425533811988249
2019-02-15,0.10519123843013212,0.14991535454598126,0.06324233418831038
2019-02-19,0.10599005208172474,0.1500505390272886,0.0640466442059131
2019-02-20,0.10434035682303366,0.14864691195966562,0.06300359016341384
2019-02-21,0.10775502184053143,0.14734245469029017,0.06175442867004999
2019-02-22,0.11021667781789701,0.14900424646344912,0.061693448020713415
2019-02-25,0.1069829270206617,0.14767379578987794,0.05948630189163029
2019-02-26,0.10861503137011375,0.1483963451982937,0.059935208761896064
2019-02-27,0.1081040558353672,0.14707730871489,0.05851583260712667
2019-02-28,0.11027189453671316,0.14522171586434407,0.057141009213206306
2019-03-01,0.11142611242242828,0.14728898988607764,0.05956252912525839
2019-03-04,0.11178277391052194,0.1476536394289114,0.05919453285775189
2019-03-05,0.11397134316036217,0.1495608449926018,0.06148848043257438
2019-03-06,0.11523828571814665,0.14862555792928767,0.060807783852353525
2019-03-07,0.11661696356884965,0.14730667573793044,0.05954908369884304
2019-03-08,0.11696121743037224,0.143656301568458,0.05670557116421282
2019-03-11,0.1165610439912661,0.1443018862763248,0.056762766003056964
2019-03-12,0.11901662939216728,0.14443302150589998,0.057927573834344326
2019-03-13,0.11662403720474557,0.14445170808980357,0.05754247706260207
2019-03-14,0.11704804326875884,0.14246795134609735,0.05603200589628354
2019-03-15,0.1189650826694908,0.1414603088281805,0.05582050329280985
2019-03-18,0.11717079395284413,0.14263587730184635,0.05609528783026585
2019-03-19,0.11705844378088948,0.14729866972304895,0.059986197436928235
2019-03-20,0.12081165106148872,0.1536303665894696,0.06416748207170664
2019-03-21,0.12379819904532341,0.1559813908068246,0.06435560839903842
2019-03-22,0.13080370040684786,0.15594265812527253,0.06514340750039005
2019-03-25,0.13234793301909087,0.15865959611313318,0.06791510555706437
2019-03-26,0.13072508605463917,0.157673150473278,0.06689271555155463
2019-03-27,0.12961555861549545,0.15832536528910546,0.06685462934862185
2019-03-28,0.12440406634679402,0.1590345488853271,0.06686119274280222
2019-03-29,0.12383210346120022,0.1587364287284938,0.06638279732689578
2019-04-01,0.11839735990857103,0.15699459665809856,0.06283058370319794
2019-04-02,0.12003560502406874,0.1562913456088506,0.06187184997998951
2019-04-03,0.1214349556952663,0.15631223565502594,0.06216922913803957
2019-04-04,0.11887350080749415,0.15794429575543578,0.06396551810481399
2019-04-05,0.12082631073026984,0.15946434979781277,0.06551507369756693
2019-04-08,0.11978112460687673,0.16059389096999177,0.06668437337661337
2019-04-09,0.122172783312672,0.15973457813953718,0.06646555246314612
2019-04-10,0.12217062879770446,0.1601029273070924,0.06671617432031418
2019-04-11,0.12212256999877669,0.15738475344531855,0.06421483395073602
2019-04-12,0.11988531423297633,0.1528458220167077,0.060045187839629754
2019-04-15,0.12170753328001171,0.15485211070428884,0.06241142827788093
2019-04-16,0.11755419073330575,0.15144076419235164,0.05896794856555765
2019-04-17,0.11793107675088321,0.14819518882243243,0.05562923886408311
2019-04-18,0.11692982633052185,0.14844070492596861,0.05434731461013542
2019-04-22,0.11598361483427255,0.1494528192485738,0.054754771241308786
2019-04-23,0.11813453725648926,0.15110456123554128,0.05603683382562075
2019-04-24,0.12203999761052353,0.14974842181933035,0.05550663526646282
2019-04-25,0.12626952895411647,0.1485151516565113,0.05633861023767062
2019-04-26,0.12513695192619445,0.1488714557215587,0.05750120532786318
2019-04-29,0.1216746565437743,0.1461147481127898,0.05427610460245513
2019-04-30,0.12259185728211563,0.14477247470244525,0.0539032771792296
2019-05-01,0.12374265626399805,0.14333302557593064,0.05119787829541145
2019-05-02,0.1251433309798693,0.14396296575397693,0.05159138191230017
2019-05-03,0.12465259514552063,0.14465046815443094,0.0518442485838253
2019-05-06,0.12464467102422194,0.14647586056222583,0.0526090784219011
2019-05-07,0.12762793585292975,0.14735930000674546,0.05587061691608208
2019-05-08,0.12395146047627192,0.148963655397629,0.054993056815016095
2019-05-09,0.123863044832353,0.14929652388208625,0.055244377814551715
2019-05-10,0.1247473941377728,0.14712501426815328,0.05576304877492522
2019-05-13,0.13103510169823607,0.14843199245427008,0.05989853336630824
2019-05-14,0.1272352325856141,0.14801889368146837,0.05806784348759386
2019-05-15,0.12780471248914727,0.1495999334875011,0.05872415787785368
2019-05-16,0.12702480431202945,0.14930234542274134,0.05834767306367339
2019-05-17,0.13051292118675395,0.14922502608957244,0.059507373231385774
2019-05-20,0.1306045515594918,0.14939998246580966,0.06089171611930411
2019-05-21,0.12793294011382206,0.14844431371664424,0.05905388570438119
2019-05-22,0.13076098767949862,0.14791358768707363,0.059097822794107024
2019-05-23,0.1383781578385206,0.14893026888619665,0.061723278279492755
2019-05-24,0.13681894489135926,0.14776883935461127,0.06100191836751967
2019-05-28,0.13697689495594756,0.14783918791277584,0.06042621458146735
2019-05-29,0.13293944153712567,0.14607824369406397,0.05844937267091521
2019-05-30,0.13467715229541977,0.1479467594600241,0.05977690616846654
2019-05-31,0.14054454730434562,0.14897519689179806,0.06136068154296326
2019-06-03,0.13234755859915115,0.14789151468857842,0.0608737929262575
2019-06-04,0.12834519262608501,0.14658450467357365,0.0592694362489774
2019-06-05,0.13358280750031115,0.1453496071471807,0.05708126567327754
2019-06-06,0.13177170824035556,0.14529668245749905,0.05655736257844368
2019-06-07,0.12987933357863968,0.14795678848350335,0.0584127749463641
2019-06-10,0.12880606676685824,0.14747217828608838,0.05817825539384369
2019-06-11,0.12849556801237072,0.14822665007924551,0.05981537655036817
2019-06-12,0.13351354627981027,0.15079999144627942,0.06214871488694218
2019-06-13,0.1333173424021743,0.1517572584361382,0.06352105443985856
2019-06-14,0.13818691131933591,0.15211908548807496,0.06521674628769492
2019-06-17,0.139233716268365,0.15476602938984718,0.06741973671189605
2019-06-18,0.13503593645683254,0.15344755825813472,0.06428822354754038
2019-06-19,0.1383164933125547,0.15465843119649558,0.06521706855104492
2019-06-20,0.1349416417132061,0.15473542896612402,0.06355559075451023
2019-06-21,0.13547320464702595,0.15523421865424925,0.0642084303943542
2019-06-24,0.13523437438509256,0.15401290418899816,0.06230553402911965
2019-06-25,0.13230701153423619,0.15418351283245757,0.063363749521274
2019-06-26,0.1275040261238043,0.15359512021981025,0.0618807127311054
2019-06-27,0.12868742184455928,0.1533995194043496,0.06244986957544851
2019-06-28,0.1256332386206489,0.15146836660567797,0.06095454184401605
2019-07-01,0.12476653926427894,0.14956483463145842,0.059395175722176674
2019-07-02,0.13044108169306323,0.15070035350999267,0.06007633445052951
2019-07-03,0.13083221675680612,0.150913040664715,0.06053039548032424
2019-07-05,0.1322723660965155,0.14993588894334997,0.060431216135993227
2019-07-08,0.13546469072003253,0.15160444792887606,0.06280246463953709
2019-07-09,0.13828139409876905,0.15113918686470673,0.06243452826871265
2019-07-10,0.13883334567848826,0.15265165622415422,0.06325473963736972
2019-07-11,0.13718567822830585,0.15138155180855573,0.0619410261519413
2019-07-12,0.13396705058007363,0.15088105751559278,0.061089715993158045
2019-07-15,0.13770425834214306,0.1528062936314798,0.06257965759966688
2019-07-16,0.13556274390728817,0.15357173801076351,0.06335414323410915
2019-07-17,0.14005672463940555,0.15318704505929004,0.06333430508031901
2019-07-18,0.14019586038978504,0.1504995575723478,0.060694429728441746
2019-07-19,0.13395128890280894,0.14964800865439187,0.05909207565902341
2019-07-22,0.13437016418373138,0.1481821165955335,0.05667401966235186
2019-07-23,0.12810272797289213,0.14776157381065613,0.056071713201565565
2019-07-24,0.1290430615680509,0.14591073004539412,0.05436530206075396
2019-07-25,0.1296618579556965,0.1459838103355373,0.05400671200860252
2019-07-26,0.13022089627478128,0.14449564541579973,0.053704151968690494
2019-07-29,0.13186814407588288,0.14546123237920483,0.05385153781701413
2019-07-30,0.12495159691854907,0.1450025745268242,0.052990867532121566
2019-07-31,0.1267828572415548,0.14385438126497418,0.05286019160592326
2019-08-01,0.13414572643311984,0.14604030077261765,0.0539777475510721
2019-08-02,0.13508663300374524,0.14519620223255036,0.05454314364352886
2019-08-05,0.13802645567009297,0.14804669056815722,0.05850358447149162
2019-08-06,0.14158960507299279,0.1472938249752085,0.057714308865310926
2019-08-07,0.14251518701874044,0.15121583921913895,0.05968713216903021
2019-08-08,0.14035870239237114,0.15071471369679257,0.05864980507352824
2019-08-09,0.14203250101382636,0.14999627767795087,0.058857229574439174
2019-08-12,0.145054463671346,0.15136184248681572,0.059488713578332186
2019-08-13,0.14379280773491554,0.1520335944264335,0.05876208123500559
2019-08-14,0.1503632994716233,0.1530038678952137,0.05919932941571493
2019-08-15,0.1521758700344371,0.15167520789524147,0.05834500680753285
2019-08-16,0.14801315083164512,0.15050657524149336,0.05586208417911531
2019-08-19,0.1467684831688738,0.1510221687057649,0.055930028981780566
2019-08-20,0.15213220073394362,0.15363732277003472,0.058376443144125156
2019-08-21,0.1564580956999908,0.1565461104400072,0.06161501413864223
2019-08-22,0.15671544097245538,0.15448392532510136,0.06049343650874062
2019-08-23,0.16054277868898814,0.15411369987797463,0.06142876430734834
2019-08-26,0.16274430117693983,0.154093286714442,0.060867334436256026
2019-08-27,0.16437681927808967,0.15400646718458666,0.06022581638007085
2019-08-28,0.1601945597610437,0.15453520756166106,0.06253235210827701
2019-08-29,0.1598641756928887,0.1542412137185163,0.061521367473512445
2019-08-30,0.15684836261709512,0.15302511234576643,0.05913476723466937
2019-09-03,0.16458404001853078,0.15333579080907822,0.06147248123662541
2019-09-04,0.1613335454808047,0.1526741443889741,0.05947211712255629
2019-09-05,0.15844159700247062,0.15265724000431535,0.05881253948862519
2019-09-06,0.1559589788954041,0.15331722031312744,0.059984004090808174
2019-09-09,0.15221354838703727,0.15071665691306935,0.05961159241877945
2019-09-10,0.1479342093738094,0.15037703492716337,0.05861060274570962
2019-09-11,0.14821469389014763,0.15047639090321918,0.05666837715372375
2019-09-12,0.14904110949306593,0.14978291386919063,0.05618123264877495
2019-09-13,0.14318704053438336,0.1486304556572451,0.055551189610938856
2019-09-16,0.14013091630225305,0.14893137413498425,0.05302476341367246
2019-09-17,0.14437811127437317,0.14891611207282573,0.05375013407011986
2019-09-18,0.1457152418169445,0.14805355397599085,0.05302151816915335
2019-09-19,0.14762101340087708,0.14917498944107543,0.05313738983750316
2019-09-20,0.1471774112772839,0.149645436545077,0.05336574123107174
2019-09-23,0.1482410917153658,0.14912997977594333,0.053232934233569784
2019-09-24,0.15307804851970785,0.14845637391888022,0.05224921930936843
2019-09-25,0.1533035669281455,0.1475979075322087,0.050926079195416696
2019-09-26,0.15539349051903506,0.14741477351208987,0.04930647846979119
2019-09-27,0.15354858395211202,0.14521822017820218,0.049753048610561734
2019-09-30,0.15523904996044235,0.14791208629143004,0.051539786819142064
2019-10-01,0.163429231390684,0.15027175085400613,0.05435128606247486
2019-10-02,0.1662576297564453,0.1511083965549631,0.05517798468901036
2019-10-03,0.16467073485818107,0.15212152925213296,0.05439395050539031
2019-10-04,0.16536588960547283,0.15081884290736203,0.05222369186990483
2019-10-07,0.16659816309013453,0.1513356065970377,0.05245923622576276
2019-10-08,0.16999328627832444,0.15208319127894177,0.05464594968458658
2019-10-09,0.16872026387834005,0.15203498918838698,0.053416449793391996
2019-10-10,0.16513217029902028,0.15150095633935967,0.05264796034116115
2019-10-11,0.1595810866070455,0.15188810354408244,0.051542674384632114
2019-10-14,0.15907914167755677,0.15194413593879297,0.05146564079278515
2019-10-15,0.15703833537666978,0.15286419565520348,0.05130767254586144
2019-10-16,0.16002311741070296,0.15301132731175593,0.053766676253307555
2019-10-17,0.15946376385621663,0.15347967954828468,0.055039720078090326
2019-10-18,0.1611434385394428,0.15192175316230894,0.05567587197292645
2019-10-21,0.15968509281633025,0.15048905623714437,0.05255495110464392
2019-10-22,0.1569339393832141,0.14996394290944703,0.05324888065258726
2019-10-23,0.15419804069382348,0.1497101490495394,0.05171172295555504
2019-10-24,0.1556428126738414,0.15057436200510965,0.04890829732624624
2019-10-25,0.14971672985797002,0.15121325066310543,0.04597029655170726
2019-10-28,0.14610741665463034,0.1521425530910152,0.0449651105709159
2019-10-29,0.1422379628612589,0.15212557037087016,0.0455637384552563
2019-10-30,0.14797784542353654,0.15323900943751867,0.04645653528641591
2019-10-31,0.15235149840027495,0.15336296642029867,0.046145115037504514
2019-11-01,0.14533673098568212,0.15192407894547455,0.04322164991939492
2019-11-04,0.13548612305283836,0.15082957408752407,0.04044487983131595
2019-11-05,0.1312384331826617,0.15025022619771566,0.03961198013041378
2019-11-06,0.13430204686888825,0.1495176022029574,0.0394119076748316
2019-11-07,0.125420661727915,0.1478819217655325,0.03535792683725503
2019-11-08,0.12427946573004012,0.148317121696669,0.03525365497350452
2019-11-11,0.12324057458420423,0.14846640630142316,0.0346239108532167
2019-11-12,0.1233618041642861,0.14824770828615685,0.034237012378696585
2019-11-13,0.12868005460014498,0.14873564162892672,0.034357037525823086
2019-11-14,0.1297863268169055,0.14909471852322698,0.03528080128986977
2019-11-15,0.12910588270665957,0.14960901113826108,0.03572305144102317
2019-11-18,0.13232600830454722,0.14919633957350564,0.03550807748785534
2019-11-19,0.13101787272225884,0.1470403437923109,0.032487799273299256
2019-11-20,0.13351615682096618,0.14715211260988292,0.03354098145438589
2019-11-21,0.12964363749279206,0.14753658191148844,0.03339449680495932
2019-11-22,0.13033551718153724,0.14958304174368475,0.03461349542049197
2019-11-25,0.12938378672239303,0.15019521629372345,0.034472511763986136
2019-11-26,0.13136238267045508,0.151139263234344,0.03610561041351401
2019-11-27,0.13282216382250844,0.1524374515459781,0.03726749784402572
2019-11-29,0.13334586511750124,0.15106006142347894,0.03598464756731312
2019-12-02,0.132172782337318,0.15060084234817617,0.03640851470587925
2019-12-03,0.1356601800583459,0.14963620835184144,0.03720300430748602
2019-12-04,0.13511801423728986,0.1493503693607301,0.03676947580110501
2019-12-05,0.13520711405348607,0.14841906458619336,0.03537870394608955
2019-12-06,0.12983111031177863,0.14831705963278052,0.03374155507828647
2019-12-09,0.1298635801023833,0.14993008651525996,0.03525181727123572
2019-12-10,0.13042748013759042,0.14953912266353964,0.034534416495850095
2019-12-11,0.13075182984416767,0.14904015616542932,0.035042330268078015
2019-12-12,0.12517276889829776,0.15023731970520648,0.03261608169006003
2019-12-13,0.13035285533848207,0.14892705734679712,0.033240159986605455
2019-12-16,0.13266159864005744,0.14789991336377062,0.033002559531768894
2019-12-17,0.13435002393750684,0.1498129198999556,0.034183671272760785
2019-12-18,0.13659533833722515,0.15004581978715859,0.035295588078423146
2019-12-19,0.13639917086585696,0.14915880131032622,0.03514915289695053
2019-12-20,0.1356583859126701,0.14753312833322485,0.03462992836500112
2019-12-23,0.13030840547730316,0.14672964903686414,0.03300352223959235
2019-12-24,0.13140030085520316,0.14732400472373897,0.033505659072821325
2019-12-26,0.13389785686737365,0.1497507957173625,0.03559535728259444
2019-12-27,0.13558076240032713,0.14921414390092713,0.03605212628488519
2019-12-30,0.1360577633605704,0.14908737931130234,0.035917005272471325
2019-12-31,0.13578868195117955,0.1489306558487722,0.03564220038256227
2020-01-02,0.13389202552681745,0.150588119909018,0.03478875283568694
2020-01-03,0.135748657016729,0.15011215598712324,0.03601754208340169
2020-01-06,0.13604407992085998,0.15000482525856906,0.03601545027056141
2020-01-07,0.1375305214664555,0.15011633036255878,0.03669478471048793
2020-01-08,0.13880243014213112,0.14911213988033745,0.034885070056130285
2020-01-09,0.13903606059753137,0.14826852297631055,0.03430778356359121
2020-01-10,0.14124333977967152,0.14708605792747287,0.03417924983883025
2020-01-13,0.14062741072211105,0.14531419759020925,0.03371267306147052
2020-01-14,0.14165572680168448,0.1458631520065159,0.03388314986504759
2020-01-15,0.14481826912602802,0.14380853124149584,0.03386015836097611
2020-01-16,0.1463007659723352,0.14379099758452574,0.03374641697599223
2020-01-17,0.14950120217873097,0.14337927348350665,0.03417511692735897
2020-01-21,0.15707593215307125,0.14194671809666315,0.03497739214407414
2020-01-22,0.16021256398418937,0.14097833106348534,0.03422460997004384
2020-01-23,0.1634823920061539,0.14062122523826726,0.03571303374793722
2020-01-24,0.1661739500743773,0.13799592895000634,0.03610116677531816
2020-01-27,0.17119217939737652,0.13835542735120399,0.03602838070783698
2020-01-28,0.1718580716518956,0.1375507024661995,0.03577932705871789
2020-01-29,0.17390736889365344,0.1373975003407939,0.03586828411925347
2020-01-30,0.17433862270387657,0.1344800247051816,0.03453014450159242
2020-01-31,0.185629421652318,0.14266908727710859,0.041073512268183565
2020-02-03,0.18737239238772951,0.14254360584351145,0.04052832389635008
2020-02-04,0.18253567592558984,0.14232066811203348,0.040616595990937254
2020-02-05,0.1726883668178718,0.14209968714958698,0.03808418401999303
2020-02-06,0.1737010347285457,0.1394687848161429,0.03667307481840809
2020-02-07,0.1751217705942485,0.1397021774403706,0.037285136924462
2020-02-10,0.17905328347733085,0.13985366449619652,0.03835899684921218
2020-02-11,0.17924860094640516,0.1433609263786304,0.0399940120305422
2020-02-12,0.17899434752968713,0.14416243133095707,0.04167639361026998
2020-02-13,0.18307866997010103,0.14319403656491403,0.04173681461129464
2020-02-14,0.1856508788633635,0.14166609014952947,0.04071279711937903
2020-02-18,0.1917696703033167,0.14233770576029925,0.04199810492387801
2020-02-19,0.18725893751867373,0.14179169287292992,0.040589336340119075
2020-02-20,0.18819476689818648,0.14350966693662826,0.042806185122431284
2020-02-21,0.1857734435616516,0.14341675025497613,0.043525178665994924
2020-02-24,0.19142851811636996,0.14322521173315783,0.044506831022062876
2020-02-25,0.19927151547631694,0.14260291796641678,0.045717453464479973
2020-02-26,0.20095166956963273,0.14060695491614483,0.043256558608251616
2020-02-27,0.20060605383362407,0.14291217341740237,0.046084245722712636
2020-02-28,0.19756972005398787,0.1415812875167195,0.04483552950926617
2020-03-02,0.2008521565482524,0.13705437954058053,0.0392512226585473
2020-03-03,0.20279857586480454,0.13685982118874263,0.042389543087417714
2020-03-04,0.20803063888981033,0.13453882746427626,0.04055530397186624
2020-03-05,0.21519075787806852,0.13125330712456096,0.03951208413380991
2020-03-06,0.22393021272399505,0.13064727959567035,0.04130542521476821
2020-03-09,0.2578055878413419,0.12690601027574533,0.04053551417514756
2020-03-10,0.24900299431293327,0.1297578970213229,0.04090815972111006
2020-03-11,0.24912347622576037,0.12834612248573296,0.03880583756584621
2020-03-12,0.2510526110049969,0.12674553943802458,0.036930212541847585
2020-03-13,0.23543872614203543,0.12049551065473119,0.026469902860038586
2020-03-16,0.23063867004100502,0.10782880502809822,0.023443455077007735
2020-03-17,0.2558360528419361,0.10045023520581453,0.01643531211988014
2020-03-18,0.27772835132632445,0.09328411600028841,0.01021024458136588
2020-03-19,0.2534036627785594,0.10850943256629786,0.019415452847536985
2020-03-20,0.23716285166824136,0.11351338008492196,0.02470609386268996
2020-03-23,0.2541450724289418,0.12617528315172732,0.02856919650873202
2020-03-24,0.24434734722424545,0.1439732489949539,0.030823163837825795
2020-03-25,0.23660359594387437,0.14804501042567364,0.03640131155259718
2020-03-26,0.2416754220001862,0.14836775737802466,0.03219133178530531
2020-03-27,0.2581632567075416,0.14189219239260242,0.03272065863140794
2020-03-30,0.26411491839933365,0.13864157366992313,0.02762990727885528
2020-03-31,0.2502415892761418,0.1311198435765435,0.026928892822470463
2020-04-01,0.24406760476021994,0.11608709417733332,0.024670284549956234
2020-04-02,0.23488657343417363,0.11396419624020493,0.01974865170924489
2020-04-03,0.22508747642375027,0.10011268011165964,0.01666736834735727
2020-04-06,0.22302759869484934,0.11240444848373277,0.01113044549415898
2020-04-07,0.21504739935268335,0.11642975821137247,0.017329739918670484
2020-04-08,0.20709086368106933,0.11928958147527768,0.014277557705580701
2020-04-09,0.208223836583316,0.1273039837901493,0.014842197102174381
2020-04-13,0.21358474378440429,0.12637135889975393,0.017759562894408054
2020-04-14,0.2290592683593511,0.12637505429871876,0.018868690317180636
2020-04-15,0.23878884246769405,0.1203199482858377,0.021395790029908213
2020-04-16,0.2517860199309616,0.11727527651213121,0.022263880247562096
2020-04-17,0.2344544293291555,0.12023332410251175,0.02408396091519638
2020-04-20,0.2380842169556261,0.11768070390363361,0.024529488796567467
2020-04-21,0.24112246606267917,0.11892318995581785,0.02796819056814992
2020-04-22,0.23464505192840468,0.11949727757917739,0.02375281828157516
2020-04-23,0.22658588259820545,0.11780331279618528,0.024436854707541533
2020-04-24,0.22722208481188866,0.11822195628374033,0.024063112922152463
2020-04-27,0.21761638168036823,0.11863651774655093,0.024925850418141104
2020-04-28,0.21125824093466594,0.12424681477340171,0.030613221558810855
2020-04-29,0.19046406788795434,0.12649572711012214,0.03052894490697411
2020-04-30,0.1988302216297264,0.12597538985357604,0.02866499810904588
2020-05-01,0.20824080257314548,0.12312891399015724,0.026752785975463933
2020-05-04,0.20478313111675073,0.12388863598081956,0.02781958618026903
2020-05-05,0.20469659354276137,0.11981034649324607,0.0237898155427807
2020-05-06,0.21108581639313595,0.12199762078852583,0.02336229200858808
2020-05-07,0.20053283787283682,0.1243250506524134,0.025104649974535764
2020-05-08,0.19621377343795676,0.12750880837544254,0.02858288933118458
2020-05-11,0.20441305472811488,0.12362328442616644,0.02408511690836268
2020-05-12,0.20947159727864806,0.12301412912161713,0.02418022473064041
2020-05-13,0.21990767508576003,0.12215915751380257,0.023746311244909002
2020-05-14,0.21296126938597837,0.12183187638245485,0.02326019495738807
2020-05-15,0.2209896630407393,0.12254154490967073,0.022403846069724453
2020-05-18,0.19865409126663125,0.12727115349650453,0.027355107472852858
2020-05-19,0.20106964726763343,0.12833026503955702,0.027696664645595392
2020-05-20,0.19299339990825892,0.13086523142153683,0.029841762493887813
2020-05-21,0.1949139350115492,0.13249480055752527,0.03071200436758792
2020-05-22,0.19643568272877387,0.1318586084815836,0.03077619723708236
2020-05-26,0.18222938769218633,0.13434438324853448,0.03327001500341198
2020-05-27,0.17846350850015935,0.13546788686751565,0.03432600331291202
2020-05-28,0.18345525919222005,0.13121420995602917,0.03158340309974306
2020-05-29,0.18667515590687067,0.1295879084420155,0.029898188418112426
2020-06-01,0.18432865060251835,0.13244564915106838,0.03342426994079695
2020-06-02,0.17748888329605084,0.13256692884647547,0.03354948730302065
2020-06-03,0.16350066674223362,0.1350102515260363,0.03627869710704612
2020-06-04,0.15760802856036848,0.13619247607769247,0.03662086064540859
2020-06-05,0.14365727108960047,0.13731377825071855,0.0372965295453771
2020-06-08,0.13804916103306364,0.13738816544900656,0.03877353632468661
2020-06-09,0.14581483582061727,0.13842360847710067,0.03903842068276808
2020-06-10,0.15634858221729675,0.1377094878360623,0.03800831423560269
2020-06-11,0.1763403477926846,0.13838509943101585,0.0397665375781977
2020-06-12,0.16645486810979926,0.13884753454411625,0.03962838231204735
2020-06-15,0.16685148539717454,0.13977935367197403,0.04104776441060842
2020-06-16,0.166799690470526,0.14026501754808174,0.039818305961469624
2020-06-17,0.17424644693944513,0.1402191420661183,0.03957180480513878
2020-06-18,0.17341545274851589,0.14047336065762606,0.040098575892949295
2020-06-19,0.17928456257749903,0.14051123794896547,0.0366812444238207
2020-06-22,0.1761065991356794,0.141273309943714,0.03852885966627073
2020-06-23,0.17712754928845476,0.14189482591516067,0.038362454305035154
2020-06-24,0.18631315565839146,0.14206660941139382,0.0396597349829757
2020-06-25,0.18135324497897298,0.14211712886535488,0.038205378434345016
2020-06-26,0.18401610994445106,0.14051096830284893,0.03644158836021982
2020-06-29,0.18383597305679578,0.14119723040697618,0.038273398669298686
2020-06-30,0.1818235513691191,0.1411372995781237,0.03702566540279939
2020-07-01,0.18744193399888176,0.14001194626320212,0.03713200784984361
2020-07-02,0.18507218828216865,0.13992335126630007,0.036509909642760574
2020-07-06,0.18675970634455163,0.14227510716517022,0.03737563374296449
2020-07-07,0.19656401596862683,0.14232555193287522,0.03768541328160602
2020-07-08,0.19578549978888393,0.1424172937321022,0.03885499406289594
2020-07-09,0.2059131388917954,0.14333836917339648,0.03953731034389696
2020-07-10,0.20150309486013884,0.14410467322868947,0.04266953476759028
2020-07-13,0.20036128541574705,0.1429922742307288,0.04010097767004628
2020-07-14,0.196969597845567,0.1428825285884452,0.03854100606641375
2020-07-15,0.1911055108635551,0.1434789452597769,0.037721389264787186
2020-07-16,0.19136037215021195,0.14261189072987013,0.03804072934403124
2020-07-17,0.19165697497971967,0.1404553982078136,0.03562550338613879
2020-07-20,0.19544626168256185,0.14228242906814592,0.039212045451401556
2020-07-21,0.1867799809666415,0.14261111396389636,0.03917249456045013
2020-07-22,0.18953197335169025,0.14206699194050398,0.03805042099723166
2020-07-23,0.19077808325492973,0.1411721629155822,0.03641504421392905
2020-07-24,0.19439861898885336,0.1425101761093024,0.037727036071193654
2020-07-27,0.19665172485264604,0.14374622592525976,0.041130425793479475
2020-07-28,0.2017696459554541,0.14225704136300088,0.03742465452764776
2020-07-29,0.1954205919673635,0.14215044759390372,0.03793722071923655
2020-07-30,0.20523829798642024,0.14243853287551533,0.037742688826518656
2020-07-31,0.20288504513247263,0.14288866472967898,0.0378792687324665
2020-08-03,0.19967572232883324,0.14270129780731788,0.03973620685587864
2020-08-04,0.1998647429031284,0.1435224349048414,0.03922580101317097
2020-08-05,0.1960245735504067,0.14488231918905203,0.04298894666184472
2020-08-06,0.19531338470253257,0.1451705691196794,0.04234868973915229
2020-08-07,0.1925242571592829,0.1441672439237045,0.039502562647388606
2020-08-10,0.18827610988367316,0.1454534268028218,0.0411663134923157
2020-08-11,0.1875433011169214,0.14660692392699737,0.04456201311761432
2020-08-12,0.1913206924421833,0.14630783608005649,0.04437792431118592
2020-08-13,0.19509914714174803,0.14641313842816506,0.04457213176077568
2020-08-14,0.19340662713360568,0.14702345364334968,0.046158479429017074
2020-08-17,0.2020364956941001,0.14762542374339227,0.04827652278146788
2020-08-18,0.2091480382105313,0.1483174575115107,0.05003183713639525
2020-08-19,0.2071391113295289,0.1479899213101774,0.04956191912626684
2020-08-20,0.2100507820867179,0.148347788658721,0.05087243375873096
2020-08-21,0.211943755904489,0.1485919958946753,0.051303634451508096
2020-08-24,0.20509923232993255,0.14925943536257402,0.05180717494219089
2020-08-25,0.2088144821136413,0.14923963690617192,0.05234161909703028
2020-08-26,0.21268271721765553,0.1499007225653637,0.051766724451431045
2020-08-27,0.21139324840706264,0.14968704804775368,0.05136616165631147
2020-08-28,0.2097521815246377,0.15009608419158127,0.0513447894791641
2020-08-31,0.21549729997571188,0.14982722410043414,0.0503499790048374
2020-09-01,0.21216314118698,0.15040033327401425,0.04988026519551769
2020-09-02,0.21379691353491626,0.15008967083167546,0.04906073683333689
2020-09-03,0.21452560666542642,0.15029881148816404,0.05083937937285388
2020-09-04,0.21110939408518403,0.15052666967960904,0.05125395453689596
2020-09-08,0.21725119449798913,0.149767649282875,0.05186512433095802
2020-09-09,0.21659339906653785,0.1497929296171534,0.05144757602720862
