decision_date,effective_date,selected_candidate,solver_status,turnover,transaction_cost,effective_alpha,regime,prob_calm,prob_transition,prob_stress,gamma,base_alpha,turnover_cap,stress_multiplier,score,selector_reason,selection_observations,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,selection_ann_return,selection_sharpe,selection_active_return,selection_information_ratio,selection_drawdown_improvement,candidate
2019-10-11,2019-10-14,g5_a025_cap10_s1,optimal,8.522536761242108e-13,1.6368752604152062e-15,0.10522176031541255,stress,0.0021361768582969,0.1544411695639049,0.8434226535777982,5.0,0.25,0.1,1.0,1.460326959784374,rolling_score,756,1.905953410264346e-13,0.009995698705034787,0.030909201537266052,1.9013777910965001e-13,0.15383340479253935,8.018689574413741e-12,0.3932984932606352,0.08450573840751359,0.3274574632886117,0.13456267943846711,1.2579784513511016,0.01684158979940199,0.40571608935606346,0.04252595394695302,g5_a025_cap10_s1
2019-10-18,2019-10-21,g5_a025_cap10_s1,optimal,1.2588376638877869e-11,1.8884822597240644e-14,0.19897907143451032,transition,0.015689221763876004,0.9682628702033822,0.016047908032741802,5.0,0.25,0.1,1.0,1.4808528943497068,rolling_score,756,2.3795465571723674e-13,0.009803028252391701,0.031282466665498866,2.3784625158287174e-13,0.15190416812754853,2.323852052304315e-12,0.3909216826358739,0.08582898640442702,0.3302596679114602,0.13927838039428297,1.3050168259320962,0.01453283663662344,0.35097875513080184,0.042525953946953354,g5_a025_cap10_s1
2019-10-25,2019-10-28,g5_a025_cap10_s1,optimal,1.8696952016001438e-12,2.8037235315830355e-15,0.19837969407854028,transition,0.027502357711289404,0.9458716528929401,0.026625989395770502,5.0,0.25,0.1,1.0,1.469978743833946,rolling_score,756,1.2648025058704254e-13,0.010188716714997994,0.031740420829317335,1.2697071125992486e-13,0.1550338244133135,6.86397991174269e-13,0.39137848881120463,0.08575335786288729,0.3259051913673393,0.13929744228371388,1.3059001529457805,0.013531883510698506,0.3265898269368131,0.04252595394695302,g5_a025_cap10_s1
2019-11-01,2019-11-04,g5_a025_cap10_s1,optimal,0.010071713638690279,1.0191607184789885e-05,0.24880959908290562,calm,0.9761920622323789,0.023807901956836103,3.581078504454851e-08,5.0,0.25,0.1,1.0,1.4836421519660423,rolling_score,756,0.0,2.5078597043126397e-09,0.032030814179797425,0.0,0.1571208023537812,0.0,0.39809681684925313,0.08770938591469953,0.325042178194609,0.1436844987150958,1.3470895330874986,0.01118630922565299,0.2695027683379868,0.04252595394695302,g5_a025_cap10_s1
2019-11-08,2019-11-11,g5_a025_cap10_s1,optimal,1.837527087053384e-09,2.751822275370318e-12,0.19960168306733891,transition,0.015127270448922201,0.9746089032834585,0.010263826267619302,5.0,0.25,0.1,1.0,1.4493681263273706,rolling_score,756,6.346723699947165e-11,7.602219398730708e-10,0.03320934917070759,6.34672090124005e-11,0.16169368080534877,6.346719413983227e-11,0.38807920261146334,0.08898557608094927,0.32803219038090736,0.1420381449119974,1.3426809087810478,0.008676443805012896,0.2073885921106352,0.04252595394695391,g5_a025_cap10_s1
2019-11-15,2019-11-18,g5_a025_cap10_s1,optimal,5.920646833434555e-10,8.861429772958967e-13,0.19969698866403277,transition,0.016729605799757904,0.9731415797473076,0.010128814452934502,5.0,0.25,0.1,1.0,1.6719059901794044,rolling_score,756,3.9701314186429273e-11,2.2243566230975332e-10,0.03274323393263618,3.9761340380105936e-11,0.16198609821120252,3.9805992814901875e-11,0.39062654391228774,0.09015741505994486,0.32448670854222444,0.15157763838307048,1.434418903429561,0.019449480778256416,0.48052308025321866,0.04252595394695402,g5_a025_cap10_s1
2019-11-22,2019-11-25,g5_a025_cap10_s1,optimal,3.069466529269144e-09,4.543104551062535e-12,0.20139332704081983,transition,0.04936184881819768,0.9410846809587794,0.009553470223022798,5.0,0.25,0.1,1.0,1.6259325537260698,rolling_score,756,5.995402532898497e-12,6.730866145470283e-11,0.03300232712801839,9.020997394098611e-12,0.16113068515963636,0.0,0.3924147977840208,0.09109622264048454,0.3223559672055149,0.14523617262949817,1.3772324104389528,0.020403313837785243,0.5037865562987586,0.04252595394695391,g5_a025_cap10_s1
2019-11-29,2019-12-02,g5_a025_cap10_s1,optimal,5.3038747969200595e-11,5.347961176906598e-14,0.2486494050723033,calm,0.9916859301408468,3.923772583677163e-06,0.0083101460865695,5.0,0.25,0.1,1.0,1.601963832625361,rolling_score,756,3.578205577652261e-12,1.9555291920422063e-11,0.03291499767764209,4.37338148245592e-12,0.1623699419381205,1.9680702145617128e-12,0.38869897903522743,0.09129071126960776,0.3247253700499272,0.14470304692994507,1.3725642463700851,0.01867822739673937,0.46416059592438497,0.0425259539469538,g5_a025_cap10_s1
2019-12-06,2019-12-09,g5_a025_cap25_s1,optimal,1.8858648774955535e-11,1.9012999097004445e-14,0.24867000402124773,calm,0.9918154090119777,5.049008328167006e-10,0.008184590483121501,5.0,0.25,0.25,1.0,1.7140081092644683,rolling_score,756,1.687817026398107e-12,6.048467979489206e-12,0.03316281595241911,1.8870417269037487e-12,0.16172373213015212,1.2604621199745188e-12,0.3899036917432849,0.09218644439291679,0.3230233157703432,0.14936916517485233,1.4204722111678971,0.023562489100132568,0.6000685193766978,0.04255674763751205,g5_a025_cap25_s1
2019-12-13,2019-12-16,g5_a025_cap25_s1,optimal,6.870042739908319e-12,7.193635865715692e-15,0.245197827236937,calm,0.9072673689234744,0.0912611536610883,0.0014714774154373,5.0,0.25,0.25,1.0,1.6430541682558972,rolling_score,756,7.290095459388961e-13,1.9151541863833853e-12,0.033253062565740545,7.917343873828901e-13,0.16347593865129909,5.678414846583828e-13,0.38748724962844666,0.09181156407661249,0.3239721850738975,0.14288147863867695,1.3620242804440634,0.022573542856521377,0.5737482248829106,0.04255674763751194,g5_a025_cap25_s1
2019-12-20,2019-12-23,g5_a025_cap25_s1,optimal,2.531546045637246e-12,2.5516348519781057e-15,0.2487104990503576,calm,0.9920646095364873,6.030257947067859e-12,0.007935390457482401,5.0,0.25,0.25,1.0,1.6857129723143045,rolling_score,756,2.9123063139875945e-13,6.143195167193718e-13,0.03271437301912531,3.0571637214374253e-13,0.16331373249382078,2.491885371620644e-13,0.3899811392448199,0.09195649307040758,0.3220342621703661,0.14780717837820445,1.4118694739185396,0.02196124957414583,0.5588437177546168,0.04255674763751072,g5_a025_cap25_s1
2019-12-27,2019-12-30,g5_a025_cap10_s1,optimal,9.264015945504767e-13,9.337527778813183e-16,0.24871052975528252,calm,0.9920647984837608,1.4856898693346803e-11,0.0079352015013823,5.0,0.25,0.1,1.0,1.7004023760397002,rolling_score,756,1.1365289722102903e-13,2.00696356689537e-13,0.032658627305473,1.177245783129901e-13,0.16427444624371845,1.0213003181146682e-13,0.3869159853729643,0.09174520456624731,0.3244057365110628,0.14931749308930087,1.4262677598573401,0.02199159110933113,0.5594313521791373,0.042525953946953354,g5_a025_cap10_s1
2020-01-03,2020-01-06,g5_a025_cap10_s1,optimal,3.395575987280362e-13,3.422522474046308e-16,0.2487104384896986,calm,0.9920642368533824,9.101664410072787e-12,0.0079357631375159,5.0,0.25,0.1,1.0,1.7010193501850996,rolling_score,756,4.296024257721547e-14,6.738898907518582e-14,0.03274844771517241,4.498247493451218e-14,0.16560454434299024,4.0088514484147956e-14,0.38557909103738724,0.09112662720355984,0.3249412897006949,0.15058899639934897,1.440360391214868,0.02086940488588775,0.5313531402660324,0.04252595394695413,g5_a025_cap10_s1
2020-01-10,2020-01-13,g5_a025_cap10_s1,optimal,1.2309603401071598e-13,1.2407319957952873e-16,0.24871003638575592,calm,0.9920617623737941,1.2773746117422142e-13,0.007938237626078102,5.0,0.25,0.1,1.0,1.7209633790041579,rolling_score,756,1.5881354400352312e-14,2.2270214103049287e-14,0.03239185303880298,1.6481456909458555e-14,0.16769402476485182,1.5244022684237715e-14,0.38487528127712295,0.09170218716489367,0.32333665375425863,0.1503031220746922,1.4383868978649819,0.02265685713591909,0.5772096844382366,0.042525953946953465,g5_a025_cap10_s1
2020-01-17,2020-01-21,g5_a025_cap10_s1,optimal,4.3501556567878803e-14,4.3846992899344704e-17,0.24870962309646139,calm,0.992059219055127,2.886046450988951e-14,0.0079407809448442,5.0,0.25,0.1,1.0,1.7907480739833412,rolling_score,756,5.9992560885553254e-15,7.34856480289615e-15,0.03194827293843211,6.181338710736701e-15,0.1683879643460338,5.927101409090955e-15,0.38920393340952264,0.09092598793646012,0.3195338413695259,0.15709923562755201,1.5010105843134627,0.023237515984698972,0.5922089115210943,0.042525953946953576,g5_a025_cap10_s1
2020-01-24,2020-01-27,g5_a025_cap25_s1,optimal,1.565193932559347e-14,2.304452020507008e-17,0.2015885438406265,transition,0.0742642126844487,0.906849860261365,0.0188859270541862,5.0,0.25,0.25,1.0,1.8636673213518737,rolling_score,756,2.1663533285215567e-15,2.496750572124121e-15,0.031216067523285748,2.1963493639575176e-15,0.1685299548083104,2.234820890638922e-15,0.397598603834389,0.08895075200264249,0.31370462183136316,0.15861132824625512,1.5151757839442206,0.02816075248793705,0.7144663007153812,0.04255674763751127,g5_a025_cap25_s1
2020-01-31,2020-02-03,g5_a025_cap25_s1,optimal,5.895037752649095e-15,1.1714882720893345e-17,0.1,stress,1.4569225046552834e-06,0.0255076214763488,0.9744909216011466,5.0,0.25,0.25,1.0,1.8446417667723072,rolling_score,756,7.570777563400863e-16,7.976571508245397e-16,0.030926531075742954,6.91632696574019e-16,0.1657126988699079,7.006299898196111e-16,0.40318817520050454,0.08649398411527148,0.3136786107385702,0.1524150955344954,1.4484894604999676,0.0320730314110127,0.8140568282617185,0.042556747637512826,g5_a025_cap25_s1
2020-02-07,2020-02-10,g5_a025_cap10_s1,optimal,1.6233592348376443e-15,2.4287548306487554e-18,0.19896235373231963,transition,0.030537935869049203,0.9466661258097699,0.022795938321180903,5.0,0.25,0.1,1.0,1.8635831558277054,rolling_score,756,4.2839016844950584e-16,3.2337348974820007e-16,0.03137851727023694,3.5295316754658053e-16,0.17036534195162328,1.7981027398681699e-16,0.3941384751811604,0.08837844335510461,0.31573922224187345,0.15791860965807403,1.497359866897502,0.029611798107329224,0.7515519990587556,0.0425259539469528,g5_a025_cap10_s1
2020-02-14,2020-02-18,g5_a025_cap10_s1,optimal,8.694511546250522e-16,9.0031013471988e-19,0.2456982540304898,calm,0.9410549976646215,0.04690503919990051,0.012039963135477902,5.0,0.25,0.1,1.0,1.8876498420039818,rolling_score,756,1.4409218761807822e-16,1.214275478880622e-16,0.030904209120493974,7.088971736255665e-17,0.17023444001059312,0.0,0.39517271753941685,0.0870902220219475,0.3165984113075482,0.15880715603556594,1.505493842609867,0.030875833897383548,0.7850635962682616,0.04252595394695391,g5_a025_cap10_s1
2020-02-21,2020-02-24,g5_a025_cap10_s1,optimal,2.5847969649589876e-16,3.8780444717655846e-19,0.1989577097523787,transition,0.015494157438238202,0.9683547481659109,0.016151094395850805,5.0,0.25,0.1,1.0,1.8195824811371086,rolling_score,756,5.502503787450643e-17,1.9210512114011202e-16,0.030775405824771236,1.1828066384944615e-16,0.16748437151606144,0.0,0.3983017918729416,0.08743203133515351,0.3160063994510718,0.15237125034966748,1.443479943190333,0.030389885641082935,0.7723596839314172,0.04252595394695302,g5_a025_cap10_s1
2020-02-28,2020-03-02,g5_a025_cap10_s1,optimal,8.225870390464392e-16,1.6323690641609725e-18,0.1,stress,1.6860774228037496e-13,0.0311335173639762,0.9688664826358552,5.0,0.25,0.1,1.0,1.2890874622076247,rolling_score,756,3.0506353602566105e-16,0.0,0.02999020143773421,3.2506373014515955e-16,0.1678427856579542,1.5471804380587663e-16,0.39710652307709804,0.08828085193636588,0.31677963789084673,0.10086979712407396,0.9076355472652236,0.030872798956830705,0.7833185598417417,0.0425259539469528,g5_a025_cap10_s1
2020-03-06,2020-03-09,g5_a025_cap10_s1,optimal,6.66612089025843e-11,1.323071818013978e-13,0.1,stress,1.848693037109723e-12,0.030459573726938603,0.9695404262712127,5.0,0.25,0.1,1.0,1.434924670307133,rolling_score,756,0.0,3.683634768196158e-14,0.02791180370386076,0.0,0.16356276033641626,0.0,0.4151255601217758,0.089698953706706,0.3037009221312044,0.1135949782558201,0.9469344633105309,0.03987985852456052,1.0046289921385951,0.04252595394695324,g5_a025_cap10_s1
2020-03-13,2020-03-16,g8_a075_cap25_s1,optimal,0.028245955261982453,5.596266806557812e-05,0.2751474270775294,stress,4.647316405896343e-105,0.03747385800749461,0.9625261419925054,8.0,0.75,0.25,1.0,1.0177032304864717,rolling_score,756,0.0,0.0,0.0,0.0,0.17373194148115756,0.028245955261982474,0.4001545159576935,0.09389571830827334,0.3039718689908932,0.08832094121897116,0.5238305166342765,0.05975225344358104,0.9200283248479479,0.042379180172359976,g8_a075_cap25_s1
2020-03-20,2020-03-23,g5_a075_cap10_s1,optimal,5.614486001268097e-17,1.1228972002536196e-19,0.26249999999999996,stress,8.7696786937162e-217,7.729077590716297e-46,1.0,5.0,0.75,0.1,1.0,0.6267036681867113,rolling_score,756,8.994572804780491e-18,8.98502679080032e-18,8.98910686309849e-18,8.99318062370313e-18,0.17396857117763492,0.02968420443922938,0.3916690441993597,0.0966904464135562,0.3079877337702197,0.03069974413073684,0.1490478431068284,0.06450501905887958,0.8595302050818712,0.03222469952916851,g5_a075_cap10_s1
2020-03-27,2020-03-30,g5_a075_cap10_s1,optimal,4.340521996088192e-09,8.681043992176385e-12,0.26249999999999996,stress,8.323577933631605e-164,1.0069457099004275e-38,1.0,5.0,0.75,0.1,1.0,0.9201142328468522,rolling_score,756,0.0,0.0,0.0,0.0,0.1695862867395182,0.02793320230806625,0.40592495660625977,0.09201171484142662,0.30454383950472896,0.0832752037064759,0.38047356717100506,0.0735159753025747,0.9669682618451191,0.03880940221766693,g5_a075_cap10_s1
2020-04-03,2020-04-06,g8_a075_cap25_s1,optimal,0.2500000000000001,0.0005000000000000002,0.26249999999999996,stress,4.835661089731014e-176,8.192553847063352e-49,1.0,8.0,0.75,0.25,1.0,0.8618068777212334,rolling_score,756,0.0,0.0,0.0,0.0,0.05335823725291341,0.2802916963361921,0.2669414540679511,0.09849522663443068,0.30091338570851284,0.07218843678220477,0.3398050214596285,0.07018340482132009,0.9394884926405715,0.038930997084908214,g8_a075_cap25_s1
2020-04-09,2020-04-13,g5_a075_cap10_s1,optimal,0.03461944887816658,6.923889775633316e-05,0.26249999999999996,stress,4.098181578049932e-103,2.0912372737231494e-24,1.0,5.0,0.75,0.1,1.0,0.9324826962092192,rolling_score,756,1.4096819794084183e-18,1.3620493276937985e-18,1.3907722925718529e-18,1.4039802448139656e-18,0.052545147138371606,0.2970120354472734,0.24485779481484563,0.09594001424759845,0.309645008351911,0.10802786313508594,0.47374855297211,0.0630351995118984,0.8171058347016559,0.03880940221766693,g5_a075_cap10_s1
2020-04-17,2020-04-20,g8_a075_cap25_s1,optimal,0.21545472529645052,0.0004285740508041568,0.26981659449674783,stress,8.219910075624234e-85,0.021678798508882602,0.9783212014911175,8.0,0.75,0.25,1.0,1.049544693274684,rolling_score,756,0.0,0.0,0.0,0.0,1.9728050236194294e-12,0.45487336878563217,0.09061425828972125,0.15677869965534227,0.2977336732673316,0.12256632334147755,0.5638626896547415,0.06696544268937106,0.8647786716961601,0.03893099708490799,g8_a075_cap25_s1
2020-04-24,2020-04-27,g8_a075_cap25_s1,optimal,0.02085138354513551,4.1498764791702395e-05,0.2691039527418291,stress,2.2595790634326484e-80,0.019567267383197303,0.9804327326168027,8.0,0.75,0.25,1.0,0.9416300288204007,rolling_score,756,0.0,0.0,0.0,0.0,4.074628926604517e-13,0.45514824275750243,0.06817460470001004,0.17490551210323058,0.3017716404388496,0.10791264439892356,0.4948549653088745,0.061614733415482195,0.7942648677945638,0.03893099708490777,g8_a075_cap25_s1
2020-05-01,2020-05-04,g8_a075_cap25_s1,optimal,0.010471741928614334,2.0850180477629293e-05,0.26851426025000535,stress,5.801552212290564e-74,0.017820030370386205,0.9821799696296138,8.0,0.75,0.25,1.0,0.8521900291888177,rolling_score,756,0.0,0.0,0.0,0.0,8.469613365227301e-14,0.4642577769737506,0.05588705967515217,0.17332247541133325,0.30653268793967936,0.10002366556155073,0.4580694906222753,0.05515157113821789,0.694944366818426,0.038930997084908214,g8_a075_cap25_s1
2020-05-08,2020-05-11,g8_a075_cap25_s1,optimal,6.265977454209407e-14,1.2531954908418814e-16,0.26249999999999996,stress,5.629484642725594e-192,2.8078709854379362e-182,1.0,8.0,0.75,0.25,1.0,0.8121361161720542,rolling_score,756,2.4104337466937105e-15,2.3174910023349493e-15,2.490456367808643e-15,2.569623197257589e-15,2.5813294825932574e-14,0.45873648343621976,0.05502166853857629,0.17253007440808182,0.3137117736170867,0.10233538600443759,0.46791521801094227,0.04823894468959844,0.604758398047947,0.0389309970849081,g8_a075_cap25_s1
2020-05-15,2020-05-18,g8_a075_cap25_s1,optimal,0.013509983554405117,2.69179457055395e-05,0.26759730059481,stress,1.8739542044768887e-59,0.015103112873511302,0.9848968871264887,8.0,0.75,0.25,1.0,0.8518414658818301,rolling_score,756,3.1697202602576267e-16,2.775423920867451e-16,3.201182183724132e-16,3.347780534626977e-16,5.193428115329943e-15,0.4575934746126842,0.04073658692584515,0.1895700301309907,0.31209990833047363,0.09933207502277419,0.45375082339416095,0.05623960056829172,0.6994294794708736,0.038930997084908214,g8_a075_cap25_s1
2020-05-22,2020-05-26,g8_a075_cap25_s1,optimal,0.023436078203788388,4.670786769439394e-05,0.26723180198641316,stress,4.397612928271728e-46,0.0140201540338166,0.9859798459661834,8.0,0.75,0.25,1.0,0.7924203290429319,rolling_score,756,2.6615430992445855e-17,1.9537771876524107e-17,2.7227694122388967e-17,3.2677655142153923e-17,1.0606600376039486e-15,0.4510555249185002,0.017884349982668614,0.2085508957467011,0.3225092293521289,0.10258696028947645,0.46882801857944245,0.04605220608804907,0.5641206218116379,0.038930997084908214,g8_a075_cap25_s1
2020-05-29,2020-06-01,g8_a075_cap25_s1,optimal,0.0027462549304479245,5.4743064222958144e-06,0.26697420992086107,stress,3.5200509220247745e-40,0.013256918284032903,0.9867430817159671,8.0,0.75,0.25,1.0,0.8046034142292734,rolling_score,756,9.558347715145247e-18,7.60355946495402e-18,9.67434368220788e-18,1.089395392398637e-17,2.2223388462201977e-16,0.4514161570122084,0.015607573831720161,0.21215343457390506,0.32082283458216615,0.11024219792636214,0.5033890032949775,0.04310077319942435,0.5229330374317774,0.038930997084908214,g8_a075_cap25_s1
2020-06-05,2020-06-08,g5_a075_cap10_s1,optimal,1.9626491158295027e-16,3.9252982316590053e-19,0.26249999999999996,stress,2.332329408165256e-67,1.170042923326842e-35,1.0,5.0,0.75,0.1,1.0,0.7183648294501949,rolling_score,756,3.6370262247961305e-18,3.281939660315678e-18,3.7226702865808435e-18,3.98169800338931e-18,4.8259034291946754e-17,0.44789454266444934,0.015562299491445193,0.2067531317844103,0.32979002605969515,0.1154188704785597,0.4974779108265212,0.03154602591452959,0.379933641154911,0.03880940221766693,g5_a075_cap10_s1
2020-06-12,2020-06-15,g5_a075_cap10_s1,optimal,4.506641508245034e-17,8.986934442036426e-20,0.2664464616219572,stress,8.484186772122432e-33,0.011693219620613801,0.9883067803793862,5.0,0.75,0.1,1.0,0.674918170747988,rolling_score,756,1.078566522746855e-18,9.272335766455505e-19,1.0601485871799319e-18,1.140916210082344e-18,1.068095944821234e-17,0.4505700689351298,0.015604544046092326,0.20446633352011837,0.3293590534986594,0.09773066809430864,0.4182797584309518,0.03714936202366309,0.4412956948426499,0.03880940221766693,g5_a075_cap10_s1
2020-06-19,2020-06-22,g5_a075_cap10_s1,optimal,2.434766101302785e-17,4.856078026222195e-20,0.26622995543757527,stress,2.7321558086129116e-28,0.0110517198150378,0.9889482801849622,5.0,0.75,0.1,1.0,0.6972595214254205,rolling_score,756,1.0253942808049985e-17,1.0158535178659264e-17,1.0220075939269053e-17,1.0256215874427547e-17,1.2273865829843703e-17,0.4516859777568892,0.014942914786477903,0.20626472447586794,0.327106382980765,0.10063583705464652,0.43038912121755857,0.03868460600437476,0.459199444666156,0.0388094022176666,g5_a075_cap10_s1
2020-06-26,2020-06-29,g5_a075_cap10_s1,optimal,7.065890262696989e-17,1.4094799026665592e-19,0.2660328190381676,stress,3.1318538715015537e-19,0.010467611964941101,0.9895323880350589,5.0,0.75,0.1,1.0,0.7052362384726938,rolling_score,756,0.0,0.0,0.0,0.0,0.0,0.4498431610783224,0.014914772950092492,0.20675027923289288,0.3284917867386922,0.09584208449405263,0.40912886793406145,0.04308827280743009,0.5102735364778052,0.03880940221766671,g5_a075_cap10_s1
2020-07-02,2020-07-06,g5_a075_cap10_s1,optimal,4.683753385137379e-17,9.344001422172822e-20,0.26588747766249876,stress,1.7150632354601271e-15,0.010036970851845801,0.9899630291481525,5.0,0.75,0.1,1.0,0.7290115991945092,rolling_score,756,0.0,0.0,0.0,0.0,0.0,0.4469063323323186,0.015057563589492487,0.20726779808573512,0.3307683059924539,0.10747551943146161,0.45855540251592314,0.03926791519266012,0.4652473899015397,0.038809402217667044,g5_a075_cap10_s1
2020-07-10,2020-07-13,g5_a025_cap25_s1,optimal,5.637851296924623e-17,1.1248806200360415e-19,0.1,stress,2.267098971304e-11,0.0095413631699322,0.9904586368073968,5.0,0.25,0.25,1.0,0.7649142837418379,rolling_score,756,0.0,0.0,0.0,0.0,0.0,0.44880912631527453,0.014762393302692727,0.20187799216473934,0.3345504882172935,0.10331721486068579,0.49975257420200075,0.02839715897558159,0.5062407086520953,0.039140720852238964,g5_a025_cap25_s1
2020-07-17,2020-07-20,g5_a025_cap25_s1,optimal,7.307142224268793e-18,1.0873797353951563e-20,0.20094188070678895,transition,0.027750689678319305,0.968287943413885,0.003961366907795701,5.0,0.25,0.25,1.0,0.7780866053323074,rolling_score,756,1.55220196270052e-18,1.4959769348683889e-18,1.5262786229075333e-18,1.545103324684548e-18,1.555829699469368e-18,0.44861063506448046,0.015054486811639862,0.20768934628425795,0.3286455318396218,0.10864602108957144,0.5251022372656615,0.02713187824342317,0.48212375862990914,0.039140720852239186,g5_a025_cap25_s1
2020-07-24,2020-07-27,g5_a025_cap25_s1,optimal,6.431858819292929e-18,9.57333310528133e-21,0.20091476536881067,transition,0.027037312661139602,0.9690773516566709,0.0038853356821895004,5.0,0.25,0.25,1.0,0.7574969231159703,rolling_score,756,0.0,0.0,0.0,0.0,0.0,0.44958762674884944,0.014973529527508024,0.2047932156545748,0.3306456280690677,0.10734830435720832,0.5186297094857831,0.025638083257209954,0.45429984746982865,0.03914072085223874,g5_a025_cap25_s1
2020-07-31,2020-08-03,g5_a025_cap25_s1,optimal,2.6020852139652106e-18,3.873822702978537e-21,0.20088800554318736,transition,0.026335712151189,0.9698529094988368,0.0038113783499742,5.0,0.25,0.25,1.0,0.8010204601033211,rolling_score,756,0.0,0.0,0.0,0.0,0.0,0.44981650177788607,0.014980406351662118,0.20386546598480534,0.33133762588564647,0.11070440938518367,0.5347650982598899,0.028771589926355118,0.507102684657213,0.03914072085223852,g5_a025_cap25_s1
2020-08-07,2020-08-10,g5_a025_cap25_s1,optimal,0.0,0.0,0.20086319574786682,transition,0.02568043334309481,0.9705788918187904,0.003740674838114801,5.0,0.25,0.25,1.0,0.7709059605884198,rolling_score,756,0.0,0.0,0.0,0.0,0.0,0.44851928016638354,0.014906697035271171,0.20235845139050934,0.334215571407836,0.11354051179667324,0.5483480562604545,0.02396975020734282,0.42186823946360974,0.03914072085223863,g5_a025_cap25_s1
2020-08-14,2020-08-17,g5_a025_cap25_s1,optimal,4.5963526934502415e-17,6.843855829460376e-20,0.20087346773218054,transition,0.025713280559861402,0.9706227523662493,0.0036639670738893002,5.0,0.25,0.25,1.0,0.758338189648757,rolling_score,756,7.645954954778721e-18,7.591350847140317e-18,7.622605174968795e-18,7.639693166860626e-18,7.651021969975352e-18,0.447425088782089,0.014453966696294545,0.20055202854801546,0.3375689159736011,0.11696739048903804,0.5645877257757532,0.02083624622830847,0.3655171582213774,0.03914072085223885,g5_a025_cap25_s1
2020-08-21,2020-08-24,g5_a075_cap10_s1,optimal,0.014127060383795008,2.1105511614068004e-05,0.601806723036282,transition,0.012044822838601801,0.9879551760072998,1.1540985116941446e-09,5.0,0.75,0.1,1.0,0.853135260658816,rolling_score,756,0.0,2.0129533717936267e-09,8.343748436905505e-10,0.0,0.0,0.44534052098661203,0.0,0.21334740201350785,0.34131207415255194,0.13432275701491903,0.5730903507641868,0.041114960211643445,0.47998394784673076,0.03880940221766649,g5_a075_cap10_s1
2020-08-28,2020-08-31,g5_a075_cap10_s1,optimal,1.8997819796237626e-09,2.8321226957981727e-12,0.6021091115952368,transition,0.022008371031287707,0.9744593502740271,0.003532278694685201,5.0,0.75,0.1,1.0,0.8752932807430907,rolling_score,756,8.989541071552375e-11,6.238257613267179e-10,3.18172401689044e-10,8.989545453818037e-11,8.989553444692111e-11,0.4454132368993418,8.989547791843034e-11,0.21091749130682919,0.34366927049224893,0.1405320374318475,0.5997448169697172,0.04051377097403991,0.4717487787316094,0.0388094022176666,g5_a075_cap10_s1
2020-09-04,2020-09-08,g5_a075_cap10_s1,optimal,6.980110356784821e-10,1.0387073024791229e-12,0.6023007486201017,transition,0.030584399151695,0.9626395675071124,0.0067760333411927,5.0,0.75,0.1,1.0,0.8664407213104082,rolling_score,756,6.536663947852596e-11,2.030814421725048e-10,1.2702873203541017e-10,6.489230777336347e-11,6.418675145192105e-11,0.4500405795464972,6.531139091392209e-11,0.20930222776632545,0.34065719209731005,0.1351580321495962,0.5751593509982466,0.042870366043367227,0.4992980697319431,0.03880940221766649,g5_a075_cap10_s1
2020-09-11,2020-09-14,g8_a075_cap25_s1,optimal,3.128674348855092e-10,4.656241607865259e-13,0.6022721596098259,transition,0.03019101117667901,0.9631230864035403,0.006685902419780702,8.0,0.75,0.25,1.0,0.8228519938554926,rolling_score,756,3.615827076958774e-11,6.977382854974714e-11,5.191511614780642e-11,3.58044065943631e-11,3.490483811129089e-11,0.4487908675305487,3.583868293327085e-11,0.20937230788095115,0.34183682432410484,0.12305927565215913,0.5527334384965996,0.03972574932387721,0.4620685178710061,0.03893099708490788,g8_a075_cap25_s1
2020-09-18,2020-09-21,g8_a075_cap25_s1,optimal,1.694750876737079e-10,2.522457345408899e-13,0.6022454309824783,transition,0.0298053117590573,0.9636010118516676,0.0065936763892751,8.0,0.75,0.25,1.0,0.7497582507527669,rolling_score,756,1.4978724085432716e-11,2.243765122355338e-11,1.821193316336674e-11,1.494176026310081e-11,1.456005438107213e-11,0.44653133027150255,1.4782588201931985e-11,0.21337880283332727,0.3400898667952575,0.11479056278260513,0.5153596135156412,0.03438212983715688,0.3994868200001893,0.03893099708490788,g8_a075_cap25_s1
2020-09-25,2020-09-28,g5_a025_cap25_s1,optimal,6.110990218757695e-11,9.095936070535525e-14,0.20074583572672278,transition,0.029627376839039,0.9638345510255903,0.0065380721353706,5.0,0.25,0.25,1.0,0.8121981644562064,rolling_score,756,5.62675138281791e-12,6.923358091446949e-12,6.2830584247942295e-12,5.681556578461434e-12,5.747289370426634e-12,0.44701810580258416,5.764868155816108e-12,0.21024669498654336,0.3427351991748456,0.10799312009759898,0.5164743917933362,0.0324454012409487,0.5624046551328424,0.039140720852238964,g5_a025_cap25_s1
2020-10-02,2020-10-05,g5_a025_cap25_s1,optimal,2.247499685124149e-11,3.3453583169535325e-14,0.20074761824281812,transition,0.0295101311165676,0.9640197505455632,0.0064701183378691,5.0,0.25,0.25,1.0,0.8530970523514019,rolling_score,756,2.132187288597296e-12,2.3412142439171185e-12,2.2953587652844658e-12,2.144942535005824e-12,2.1516928428972276e-12,0.4455338434461675,2.1845486485628024e-12,0.2083638528483408,0.3461023036922419,0.11259221473150993,0.5377823818947921,0.034766201600661385,0.5997778978186277,0.03914072085223874,g5_a025_cap25_s1
