date,prob_calm,prob_transition,prob_stress,next_prob_calm,next_prob_transition,next_prob_stress,dominant_regime,next_cost_multiplier,hmm_log_likelihood,effective_sample_calm,effective_sample_transition,effective_sample_stress,solver_status
2016-03-18,1.0912742999132057e-25,5.983525969531557e-13,0.9999999999990905,3.4380072523247066e-14,0.026006744830442543,0.9739932551695231,stress,2.9609898827542676,-7299.543883681399,354.50750562824794,269.7726337826076,130.71986058914538,hmm_mpc
2016-03-24,5.533783724654904e-23,9.145779384538044e-10,0.9999999990850483,5.278000277181892e-11,0.024691826618558645,0.9753081733286614,stress,2.962962259966602,-7324.7820999581845,351.50422477806126,268.8032482987404,134.69252692319293,hmm_mpc
2016-04-01,8.156051523074777e-15,7.065525761804631e-06,0.9999929344743985,4.1480246891822627e-07,0.023071878484234868,0.9769277067132962,stress,2.9653913526687097,-7361.55782210492,350.82253191545334,264.7041206052566,139.47334747928468,hmm_mpc
2016-04-08,7.738458547731826e-18,8.46518774593754e-08,0.9999999153478747,4.529725844440935e-09,0.01739931439026541,0.9826006810800088,stress,2.97390101935515,-7375.411011781361,323.3895194906527,258.663933086165,172.9465474231929,hmm_mpc
2016-04-15,2.5011328363379618e-12,2.7410581130952136e-06,0.9999972589395206,1.4695626984901165e-07,0.01694103213652394,0.9830588209072063,stress,2.9745881578826747,-7412.7471604600405,320.7386841380329,256.38391757093154,177.8773982910323,hmm_mpc
2016-04-22,3.100003416445726e-08,8.611351075324354e-06,0.9999913576485248,4.632613359062056e-07,0.016592850982341725,0.9834066857563223,stress,2.975109797003815,-7450.83450135757,319.57020310063797,252.64507472949597,182.78472216985537,hmm_mpc
2016-04-29,0.9912062728962734,0.008791291827510867,2.435275852550988e-06,0.9479759843516062,0.0518831854685121,0.00014083017988165717,calm,1.0262232530940194,-7518.578517002862,323.00161634499204,255.03560464631127,176.96277900868725,hmm_mpc
2016-05-06,0.004312642700851098,0.9956697168947953,1.7640404694768267e-05,0.06232195460035733,0.922076639600285,0.015601405799357823,transition,1.4922411313988582,-7587.235118585329,337.48741860981295,272.391879436268,145.1207019539079,hmm_mpc
2016-05-13,0.816645961558477,0.1833538505859004,1.8785527751410827e-07,0.7915829911918016,0.20549463993434322,0.002922368873855078,calm,1.1085920577148818,-7612.438133018267,328.10756491810565,251.65929554004913,175.23313954183766,hmm_mpc
2016-05-20,1.1262990461486185e-05,0.999988699623103,3.738681241844157e-08,0.06189134264993804,0.9222890963442943,0.015819561005767747,transition,1.4927836701836827,-7662.188404032968,349.86622487281534,266.8010876599592,138.33268746722626,hmm_mpc
2016-05-27,0.9999490686542377,5.093134465174014e-05,6.599913400323734e-13,0.9457324517694162,0.054266744292745334,8.039378385467078e-07,calm,1.0271349800220497,-7673.072979097158,347.59140511451005,269.2820405111513,138.12655437434088,hmm_mpc
2016-06-03,0.9999969222501092,3.07774952660536e-06,8.032349195857789e-16,0.9496521853822236,0.050347766060066905,4.8557709424063737e-08,calm,1.0251739801454522,-7661.697960255564,349.3213101657653,267.7716033377933,137.90708649645495,hmm_mpc
2016-06-10,7.115554820270374e-11,0.9999757651347796,2.423479361376407e-05,1.242972803229828e-06,0.9785543667631112,0.021444390264085487,transition,1.5321659639097267,-7948.557460092937,403.7079240733111,93.45287370064584,257.8392022260525,hmm_mpc
2016-06-17,4.2102291347776394e-08,0.9999993190206213,6.388770559759265e-07,0.06435030867740117,0.9190594365265806,0.016590254796018285,transition,1.492710227855327,-7687.558140961851,347.11833343645657,269.39875723463757,138.4829093289139,hmm_mpc
2016-06-24,1.548493097595591e-29,0.9462056532426553,0.053794346757175295,0.05808431004950025,0.873548809772945,0.0683668801775547,transition,1.5735081652415819,-7689.381531692779,334.55092548922255,280.63640860700576,139.812665903762,hmm_mpc
2016-07-01,0.002409444743470192,0.9975734738230039,1.708143333185774e-05,0.06293661866145885,0.9160093388791161,0.021054042459425028,transition,1.5001127543584079,-7693.888315235323,331.2046811863953,281.0459084113387,142.74941040226483,hmm_mpc
2016-07-08,0.03264773262037293,0.9673416607725766,1.0606607260712543e-05,0.08638299678982995,0.8932233777570427,0.020393625453127423,transition,1.4873989397847762,-7695.076759185891,332.01211225837767,280.36351669694864,142.62437104465755,hmm_mpc
2016-07-15,0.9999997008199436,2.991777616541905e-07,2.094395098160442e-12,0.9447848134610544,0.05521518024489547,6.294050135321524e-09,calm,1.027607602710548,-7706.344492970771,330.61600001290003,281.78595599371585,142.59804399338054,hmm_mpc
2016-07-22,0.9999998546154635,1.4537620295923997e-07,8.150190602322491e-12,0.9445302142494767,0.055469782680511524,3.0700117106711894e-09,calm,1.0277348974802791,-7726.6943235741755,330.8993835004933,281.6613915382768,142.43922496124577,hmm_mpc
2016-07-29,0.9999999741567084,2.5843680925615317e-08,5.400268208979534e-18,0.9445434423284252,0.05545655712661346,5.449612751430701e-10,calm,1.0277282796532292,-7742.593575404648,331.2436520802682,281.5879155733784,142.168432346352,hmm_mpc
2016-08-05,0.999999621113674,3.7888596244923275e-07,1.805351325226663e-15,0.944609672204798,0.05539031979118208,8.004020005148427e-09,calm,1.0276951759036312,-7745.172331724382,332.1119989358256,280.83367119220054,142.05432987195883,hmm_mpc
2016-08-12,0.9999511657789207,4.883422081052736e-05,2.4360885004989695e-15,0.9473626188238903,0.052636356114206306,1.0250619034950657e-06,calm,1.0263202281809103,-7745.00082209324,329.1247984902197,283.67988707567054,142.19531443411006,hmm_mpc
2016-08-19,0.9999866322998421,1.3367700159590868e-05,1.4113896867672004e-15,0.9480431113280534,0.05195660433420813,2.8433773836513146e-07,calm,1.0259788708425808,-7733.552863071268,333.73610372952817,279.1186555960652,142.14524067442636,hmm_mpc
2016-08-26,0.9995725043526433,0.00042749522771440046,4.1936452725784866e-10,0.9665728446519949,0.017028956058577342,0.01639819928942779,calm,1.0413108766081443,-8021.103413800167,444.2469641304859,169.07066270881052,141.68237316069002,hmm_mpc
2016-09-02,0.9996006499019874,0.0003993500616345838,3.6609088481292086e-11,0.9496317305556586,0.0503593737916875,8.895652653801114e-06,calm,1.0251974782011515,-7722.566501113786,343.1181023273682,269.27520617044786,142.60669150218064,hmm_mpc
2016-09-09,8.004305834128388e-06,8.510276062646774e-10,0.9999919948433944,0.022766407449893705,0.05397440207213045,0.9232591904779758,stress,2.8735055819920166,-7852.761624661707,337.05178119998004,228.8189814964956,189.1292373035277,hmm_mpc
2016-09-16,1.2621574218035054e-12,0.9999982509377168,1.7490608130709794e-06,0.0601620512581586,0.9181999021363263,0.02163804660551507,transition,1.5023760442791931,-7731.595813278027,344.64953835035135,268.7937153544252,141.55674629522036,hmm_mpc
2016-09-23,0.01053731793999679,0.9894626529192024,2.9140571486234676e-08,0.06812044339124788,0.9108066160761823,0.021072940532569875,transition,1.4975491891032309,-7742.083890628874,338.89577419661157,274.431117718372,141.67310808502765,hmm_mpc
2016-09-30,0.9999999860156096,1.3137230003046484e-13,1.3984264424166692e-08,0.9839080832431264,2.1362831919247312e-10,0.016091916543245266,calm,1.0321838331933046,-8124.732677325944,523.9019344801993,92.97870866574308,138.11935685406633,hmm_mpc
2016-10-07,1.5431966790502654e-08,0.9999998781731921,1.0639462568808344e-07,0.05730268314747587,0.9212575064748648,0.02143981037765922,transition,1.5035083739927506,-7719.126864417958,334.5441007359823,278.1663873167684,142.28951194725008,hmm_mpc
2016-10-14,2.073689854357069e-16,0.9999965039157537,3.4960840281756047e-06,0.053348759622333236,0.9251988287731526,0.02145241160451415,transition,1.5055042375956045,-7732.669970243938,334.39475034267707,278.3144818285008,142.29076782883303,hmm_mpc
2016-10-21,2.7070460106196927e-13,0.9999995435647311,4.5643466535907606e-07,0.052172155346969284,0.9267885797622091,0.02103926489082162,transition,1.5054728196627476,-7752.039820503418,328.6551360460088,284.099096576006,142.2457673779975,hmm_mpc
2016-10-28,0.9999917871810625,3.869504701138672e-09,8.208949128503044e-06,0.9697817625831828,0.014038790094692145,0.016179447322124983,calm,1.039378289691596,-8077.432995892351,447.9975150718643,166.02687433539126,140.97561059274443,hmm_mpc
2016-11-04,6.916063529562627e-51,0.0003630088325303114,0.9996369911676409,0.0069880878069544915,0.035108346981694696,0.9579035652113509,stress,2.933361303913549,-7821.836728885673,321.36282615824877,290.16329054986625,143.47388329188777,hmm_mpc
2016-11-11,0.9996042872764409,0.0003954509602542538,2.6176308844461343e-07,0.9676760253021739,0.01391565873857249,0.018408315959253616,calm,1.0437744612877935,-8119.033817690835,453.91799912064687,154.95567137943686,146.1263294999192,hmm_mpc
2016-11-18,0.9998457713582839,0.00015420370333778032,2.493841340483847e-08,0.9707186713256082,0.01122804459465673,0.01805328407973501,calm,1.0417205904567983,-8116.804450915033,463.46622054405975,145.10064322512798,146.43313623081121,hmm_mpc
2016-11-25,0.9988758426878441,0.001124154521494814,2.7907482265339435e-09,0.969893468883872,0.012094230332447746,0.01801230078368027,calm,1.0420717167335845,-8118.149238129823,463.6082956183535,145.03666094848302,146.35504343315554,hmm_mpc
2016-12-02,0.999999997775376,6.136106172902496e-16,2.2244999588851278e-09,0.9743989229685519,2.889562202929671e-11,0.025601077002552434,calm,1.0512021540195526,-8217.765490665053,498.11770560499525,92.7665832449497,164.11571115006842,hmm_mpc
2016-12-09,0.9999999478413897,5.2158157105683464e-08,1.1522694033853445e-20,0.9486738895035857,0.051326109744345184,7.520691667390548e-10,calm,1.025663056376311,-7873.778053287698,318.17252405507384,299.62137798117453,137.20609796374964,hmm_mpc
2016-12-16,0.999999754300946,2.4569927737106026e-07,3.763400683840422e-19,0.9503938957012145,0.04960610077467242,3.5241131991319764e-09,calm,1.0248030574355627,-7850.542886226145,322.99703917787906,295.0949576047517,136.90800321736296,hmm_mpc
2016-12-23,0.999998964408032,1.0355918479265444e-06,3.085560572965729e-19,0.9500352137888605,0.049964771351837134,1.485930230553589e-08,calm,1.024982415394523,-7844.682148982988,321.2523323443385,296.80300598803194,136.94466166764084,hmm_mpc
2016-12-30,0.9791246211603546,0.020875378838314026,1.2082629297607478e-12,0.9319389742820057,0.06762570584123276,0.0004353198767616062,calm,1.0346834926741397,-7855.095589167165,313.5626233146238,289.35727794830586,152.08009873707405,hmm_mpc
2017-01-06,0.999999167913648,8.320865615364605e-07,1.1723096373817758e-19,0.9501708217520679,0.04982916630862593,1.1939306147071577e-08,calm,1.0249146070329251,-7842.623690755967,318.3979198415205,299.5886207087051,137.01345944976552,hmm_mpc
2017-01-13,0.9999884406238002,1.1559376247608534e-05,5.9386478253656365e-19,0.9502544696172687,0.049745363208086854,1.6717464450908283e-07,calm,1.0248730159533324,-7836.345450285068,313.28943889182773,304.390631783196,137.3199293249814,hmm_mpc
2017-01-20,0.9999901799328794,9.820066871834937e-06,1.3432383330796296e-18,0.9506190070840108,0.04938085123135618,1.416846329512977e-07,calm,1.0246907089849437,-7841.042261058257,313.41446214162806,304.27335767817357,137.31218018019933,hmm_mpc
2017-01-27,0.9999968298912106,3.170108556837936e-06,6.684894816343559e-20,0.9549798062887123,0.04502014608878591,4.7622501835633716e-08,calm,1.0225101682893967,-7831.052938217246,313.71446680215905,303.5168252896632,137.7687079081678,hmm_mpc
2017-02-03,0.9995053910729631,0.0004946089000898089,2.662826893865413e-11,0.9624711792161489,0.017134357736435867,0.02039446304741512,calm,1.049356104963048,-8090.0655324607615,428.6134342081301,168.78234125634935,157.6042245355265,hmm_mpc
2017-02-10,0.9999989476897179,1.0523105455851394e-06,1.8315482528435431e-19,0.9544316266627044,0.04556834814639566,2.519089987113627e-08,calm,1.0227842244549976,-7778.700061077956,313.2599897745931,295.81954819386544,145.92046203153689,hmm_mpc
2017-02-17,0.9999999725741876,2.7425665514777407e-08,2.3298917106529084e-21,0.9557765196613323,0.04422347966743245,6.712353422298863e-10,calm,1.022111741176187,-7758.52394098944,320.58316978389286,288.79829860561733,145.61853161048097,hmm_mpc
2017-02-24,0.9999998349785665,1.6502137876527119e-07,2.761469384364235e-21,0.9555281965122094,0.04447179946605303,4.021737524412056e-09,calm,1.0222359077765015,-7743.16782170342,319.17332993382763,290.1484055724889,145.67826449368783,hmm_mpc
2017-03-03,0.9999999946785465,5.321332509901404e-09,2.449453403497803e-22,0.9552106878610307,0.04478931200968436,1.2928491423487062e-10,calm,1.0223946562634119,-7733.22902143435,318.10063029049894,291.1396712464084,145.75969846309505,hmm_mpc
2017-03-10,0.9999986487428066,1.3512576131721605e-06,2.0423389371955786e-24,0.9638780097272552,0.03612196310697719,2.716576752671831e-08,calm,1.0180610358850237,-7734.364416406679,277.4065378497487,378.92691997144647,98.66654217880392,hmm_mpc
2017-03-17,0.9999905993559727,9.400643590192604e-06,3.514330665913487e-18,0.9623410621307145,0.03765870558596385,2.3228332171681816e-07,calm,1.0188298173596253,-7723.826481093694,323.53182121597274,285.6962237580696,145.77195502596726,hmm_mpc
2017-03-24,0.9956993437863927,0.0043006562137296355,2.10533800907243e-15,0.9631994479846007,0.036713837241295656,8.671477410369421e-05,calm,1.0185303481688552,-7713.907759901622,278.6167603059936,377.72805659894016,98.65518309508036,hmm_mpc
2017-03-31,0.9800070398092846,0.019992960190787938,2.4529929784454193e-17,0.9415978527330705,0.05818538537226111,0.00021676189466830954,calm,1.029526216475467,-7777.201748677918,346.92415539571124,300.8068376405837,107.26900696370109,hmm_mpc
2017-04-07,0.9975501278666011,0.002449872133643029,6.984363348310822e-18,0.9616936778045,0.03828012474028636,2.6197455213683575e-05,calm,1.0191924572805706,-7788.882074542653,352.0964581678216,295.90564759783007,106.99789423435658,hmm_mpc
2017-04-13,2.1351584196882583e-08,0.9999999786477931,4.672578046944328e-13,0.0404769988949402,0.9488053306527161,0.010717670452343592,transition,1.495838006231045,-7797.838748986898,354.28023038734034,293.73353162917,106.98623798348427,hmm_mpc
2017-04-21,0.9969682596865951,0.0030317403136900295,8.624425300184351e-15,0.9650505190951086,0.034887013000332937,6.246790455835763e-05,calm,1.0175684423092832,-7710.724748532524,281.1995780401687,374.7094825099066,99.09093944992973,hmm_mpc
2017-04-28,0.999996746146117,3.2538542334436777e-06,5.955561626107017e-24,0.9606004214594378,0.03939954354417383,3.499638845329772e-08,calm,1.019699841764864,-7801.059228387018,348.2804134629996,299.48981866185034,107.22976787515461,hmm_mpc
2017-05-05,0.9999998255962207,1.7440412994106723e-07,2.3370846312588762e-27,0.9702603418618801,0.02973965450879555,3.6293242546639e-09,calm,1.0148698345130462,-7657.573730578302,280.7543004245057,374.648982863556,99.59671671193948,hmm_mpc
2017-05-12,0.9999997166651557,2.8333454172537047e-07,7.183157838188648e-24,0.9614271472517791,0.03857284956822183,3.179999077735605e-09,calm,1.0192864311441092,-7789.500538566377,343.5417577839969,303.6364375169195,107.82180469907945,hmm_mpc
2017-05-19,0.9999835288318991,1.647116831328146e-05,2.687372276833174e-16,0.9698483917619137,0.030151236760540344,3.714775459692381e-07,calm,1.0150763613353622,-7657.01340096219,235.3867195051743,402.7467716206272,116.86650887418581,hmm_mpc
2017-05-26,0.9999998388721126,1.6112772867434268e-07,2.1013986241989736e-23,0.973783511575016,0.026216484739119267,3.6858647899343297e-09,calm,1.0131082497412893,-7657.717115493312,239.32894555444557,398.4911594692227,117.17989497632954,hmm_mpc
2017-06-02,0.999999898558604,1.0144115470207544e-07,3.5454229707668774e-24,0.9741516184322667,0.025848379249134825,2.3185985904003624e-09,calm,1.0129241942617646,-7659.056397833666,238.5090221633324,399.0519791970002,117.43899863968913,hmm_mpc
2017-06-09,0.9999865909302105,1.3409069619664348e-05,8.172998932536871e-18,0.9547983659381762,0.0452013194018167,3.146600070833416e-07,calm,1.0226012890209226,-7770.483115507345,304.89208978118756,303.5885550341351,146.51935518468167,hmm_mpc
2017-06-16,0.9999999939600457,6.040200909279564e-09,1.156017835997026e-19,0.9523591782031823,0.047640821635831776,1.609859414663871e-10,calm,1.0238204111398879,-7782.494117670628,317.2323762757019,306.2512607400063,131.51636298428787,hmm_mpc
2017-06-23,0.9999999795772967,2.0422471888156172e-08,3.7197020545289953e-25,0.974093710598797,0.025906288935760906,4.6544214106940584e-10,calm,1.0129531453987648,-7652.594885918989,236.55056509995765,400.4666448978165,117.98279000223407,hmm_mpc
2017-06-30,0.9999996367578865,3.632419882059868e-07,8.398469008790192e-24,0.972904990264103,0.027095002136060607,7.599836361601675e-09,calm,1.0135475162677032,-7666.550512110468,277.9542161680876,376.8761255357314,100.16965829618182,hmm_mpc
2017-07-07,0.9999988704673355,1.1295328259245808e-06,1.2184011425362492e-19,0.9738634399746162,0.026136534328583236,2.5696800525032543e-08,calm,1.0130683185578926,-7657.176408602003,235.64323805738218,401.20896532921074,118.14779661340503,hmm_mpc
2017-07-14,0.999999944743651,5.525674184198725e-08,3.2101222426844805e-25,0.9738605495922512,0.02613944915046187,1.2572867920091118e-09,calm,1.0130697270898044,-7656.334114618187,235.7099562665381,401.14643846525985,118.14360526820826,hmm_mpc
2017-07-21,0.9999999061337848,9.386586895355643e-08,2.4524779515556247e-21,0.9614394439140381,0.038560553795277654,2.2906841441917146e-09,calm,1.0192802814790072,-7792.394375485384,319.7279086852376,289.13138767020496,146.14070364454375,hmm_mpc
2017-07-28,0.999999984562237,1.5437455521734616e-08,1.9235950773216662e-33,0.9734050598900101,0.02659493994630688,1.6368296892675406e-10,calm,1.0132974703005195,-7641.386381138327,278.7581078038654,388.75962671435474,87.48226548178377,hmm_mpc
2017-08-04,0.999999986295734,1.3704400609252447e-08,2.486468523266372e-35,0.9774984015190947,0.022501598372401694,1.085034359291481e-10,calm,1.0112507994032076,-7597.18692516125,281.51966544123235,388.5989022225273,84.88143233623728,hmm_mpc
2017-08-11,0.9975252111034516,0.0024747885939015407,3.0284575057066274e-10,0.9923404487340554,0.007606610716656395,5.2940549288370164e-05,calm,1.0039091864569052,-7362.154438579089,192.52374794083102,436.9031339671453,125.57311809201605,hmm_mpc
2017-08-18,0.06388221176033002,0.9361174228534246,3.6538591860672423e-07,0.0654100628940772,0.9144972255731275,0.02009271153279531,transition,1.4974340358521543,-7342.830394585241,195.76123277736244,433.93540334892975,125.30336387370765,hmm_mpc
2017-08-25,0.999997409291327,2.5907087019057676e-06,4.316691777291e-17,0.9949294464582358,0.0050704975296202975,5.6012143879604575e-08,calm,1.0025353607890979,-7336.152009121168,197.40660958891036,432.0893121129747,125.50407829811546,hmm_mpc
2017-09-01,0.9999999231304203,7.68696475937032e-08,4.613162962050495e-22,0.9949249354284431,0.005075062909226899,1.6623301296326714e-09,calm,1.0025375347792738,-7328.401314573087,197.1093741831552,432.33165562809023,125.55897018875123,hmm_mpc
2017-09-08,0.9999991712751376,8.287251196326451e-07,2.684827636686521e-20,0.9948007398440657,0.0051992421573445816,1.7998589827601624e-08,calm,1.002599657075852,-7323.018704682278,192.44417183948462,436.20707795245517,126.34875020807009,hmm_mpc
